idx,signal,prob,ev,atr_pct,stop_pct,tp_pct,position_value,profit,cost,capital_after,fwd,regime
0,short,0.14449316224760497,4.13304102651437,0.006903850799018569,0.006903850799018569,0.03451925399509284,50.0,-10.0,0.07,89.93,0.0079024650707484,0.0
7,short,0.2787919106835428,3.327248535898743,0.005747888756245301,0.005747888756245301,0.028739443781226507,44.965,-0.2282346,0.062951,89.6388144,0.0050758279170536,0.0
8,short,0.24823797166507788,3.510572170009533,0.0059058464165154655,0.0059058464165154655,0.02952923208257733,44.81940719885485,0.19514351,0.06274717,89.77121073,-0.0043539957165142,0.0
9,short,0.22995437341879368,3.6202737594872376,0.00592872910753706,0.00592872910753706,0.0296436455376853,44.88560536729591,0.15457295,0.06283985,89.86294383,-0.0034437086092715,0.0
13,short,0.29181843088748916,3.2490894146750646,0.006033629194808842,0.006033629194808842,0.03016814597404421,44.931471916356664,-0.05322693,0.06290406,89.74681284,0.00118462463312,0.0
19,short,0.1602315192006009,4.038610884796394,0.0060162453590478565,0.0060162453590478565,0.030081226795239283,44.87340642179799,0.51593037,0.06282277,90.19992045,-0.0114974639231057,0.0
20,short,0.12568292567274847,4.245902445963509,0.006367724009781663,0.006367724009781663,0.03183862004890832,45.09996022302347,0.26366386,0.06313994,90.40044436,-0.0058462104811073,0.0
33,short,0.25918252095517946,3.4449048742689232,0.006412784363094947,0.006412784363094947,0.03206392181547473,45.20022218094404,-10.0,0.06328031,80.33716405,0.0122984905593601,0.0
34,short,0.20649611683225702,3.7610232990064576,0.006956793206793213,0.006956793206793213,0.034783966033966066,40.16858202541738,0.08672762,0.05623601,80.36765566,-0.0021590909090908,0.0
59,short,0.24026074717815632,3.5584355169310617,0.011639354282437063,0.011639354282437063,0.058196771412185315,40.18382782814066,0.13132568,0.05625736,80.44272397,-0.0032681226046663,-1.0
61,short,0.12249704725105376,4.265017716493677,0.01215434629344334,0.01215434629344334,0.060771731467216705,40.22136198669454,-10.0,0.05630991,70.38641407,0.0134161944799854,-1.0
63,short,0.27616662661387464,3.3430002403167522,0.01158887436978979,0.01158887436978979,0.05794437184894895,35.19320703330386,0.04115642,0.04927049,70.3783,-0.0011694422032653,-1.0
64,short,0.09028936868287724,4.4582637879027365,0.011664923165716757,0.011664923165716757,0.05832461582858378,35.18914999916704,0.19294246,0.04926481,70.52197765,-0.0054830098838468,-1.0
65,short,0.23906327999230292,3.5656203200461825,0.01154169360051713,0.01154169360051713,0.057708468002585646,35.26098882279243,0.14359679,0.04936538,70.61620905,-0.0040723981900452,-1.0
66,short,0.10940131906683005,4.3435920855990195,0.0110319477219096,0.0110319477219096,0.055159738609548,35.30810452414704,0.06921901,0.04943135,70.63599671,-0.0019604283899073,-1.0
67,short,0.16147339093555962,4.031159654386642,0.011007694699207187,0.011007694699207187,0.05503847349603594,35.31799835623161,0.14731846,0.0494452,70.73386997,-0.0041712005803408,-1.0
68,short,0.2139200318612633,3.7164798088324202,0.01097423249172452,0.01097423249172452,0.0548711624586226,35.36693498500224,0.06716665,0.04951371,70.75152291,-0.0018991367560199,-1.0
72,short,0.16997784517888243,3.9801329289267047,0.00898422348706938,0.00898422348706938,0.044921117435346894,35.375761453601626,0.12476816,0.04952607,70.826765,-0.0035269391400042,-1.0
73,short,0.1258915980959188,4.244650411424487,0.008541082472246752,0.008541082472246752,0.04270541236123376,35.413382499423186,0.58625542,0.04957874,71.36344169,-0.0165546293806578,0.0
74,short,0.04606457361647048,4.723612558301178,0.00849771500864939,0.00849771500864939,0.04248857504324695,35.6817208428703,0.51591138,0.04995441,71.82939866,-0.0144587023314657,0.0
75,short,0.09814206534707132,4.411147607917573,0.008222012440352257,0.008222012440352257,0.041110062201761284,35.91469932845105,0.49058823,0.05028058,72.2697063,-0.0136598171449262,0.0
76,short,0.06334903527902137,4.619905788325872,0.008274733387061695,0.008274733387061695,0.04137366693530847,36.13485315174196,0.31055628,0.05058879,72.52967379,-0.008594369457634,0.0
118,long,0.7466951187822843,3.480170712693706,0.008911890970490846,0.008911890970490846,0.04455945485245423,36.26483689367745,0.1433312,0.05077077,72.62223422,0.0039523465297269,0.0
120,long,0.8398333008300845,4.038999804980508,0.009175962576466336,0.009175962576466336,0.04587981288233168,36.31111710897579,-0.0105014,0.05083556,72.56089726,-0.0002892060826569,0.0
121,long,0.810035118212968,3.860210709277808,0.008804670175532317,0.008804670175532317,0.044023350877661585,36.28044862903152,-0.26089083,0.05079263,72.2492138,-0.0071909481952496,0.0
122,long,0.7560181272741691,3.5361087636450144,0.008518875377667675,0.008518875377667675,0.04259437688833838,36.12460690169531,-10.0,0.05057445,62.19863935,-0.0177303639488827,0.0
124,long,0.7414327633785447,3.4485965802712686,0.008762145164740972,0.008762145164740972,0.043810725823704856,31.099319676864123,-10.0,0.04353905,52.15510031,-0.0193461491367699,0.0
125,long,0.8651203924638775,4.190722354783265,0.008834318320766235,0.008834318320766235,0.044171591603831176,26.077550153090318,-0.17335433,0.03650857,51.94523741,-0.0066476462196862,0.0
163,long,0.715396797843272,3.292380787059632,0.011354425240609832,0.011354425240609832,0.05677212620304916,25.972618704136224,0.06104233,0.03636167,51.96991807,0.0023502571515671,0.0
170,long,0.7006143945420585,3.203686367252351,0.010330613040692951,0.010330613040692951,0.05165306520346476,25.98495903747049,-0.20771755,0.03637894,51.72582158,-0.00799376096705,0.0
171,long,0.719502347994067,3.3170140879644014,0.010227181651112941,0.010227181651112941,0.05113590825556471,25.862910790502195,-0.18659154,0.03620808,51.50302197,-0.0072146379393498,0.0
172,long,0.7150928862833508,3.290557317700105,0.009854421246826272,0.009854421246826272,0.049272106234131356,25.751510984243257,-10.0,0.03605212,41.46696985,-0.0131106586802787,0.0
174,long,0.8120198971931594,3.8721193831589558,0.009509788092263839,0.009509788092263839,0.047548940461319196,20.733484926554286,-10.0,0.02902688,31.43794297,-0.0117581742113297,0.0
