idx,signal,prob,ev,atr_pct,stop_pct,tp_pct,position_value,profit,cost,capital_after,fwd,regime
67,short,0.16147339093555962,1.515579827193321,0.011007694699207187,0.011007694699207187,0.022015389398414374,44.78222167165917,0.18679563,0.06269511,89.68854386,-0.0041712005803408,-1.0
68,short,0.2139200318612633,1.3582399044162101,0.01097423249172452,0.01097423249172452,0.02194846498344904,44.8442719310019,0.08516541,0.06278198,89.71092729,-0.0018991367560199,-1.0
72,short,0.16997784517888243,1.4900664644633526,0.00898422348706938,0.00898422348706938,0.01796844697413876,44.855463643210754,0.15820249,0.06279765,89.80633213,-0.0035269391400042,-1.0
73,short,0.1258915980959188,1.6223252057122437,0.008541082472246752,0.008541082472246752,0.017082164944493505,44.90316606384365,0.74335527,0.06286443,90.48682297,-0.0165546293806578,0.0
74,short,0.04606457361647048,1.8618062791505887,0.00849771500864939,0.00849771500864939,0.01699543001729878,45.24341148370149,0.65416102,0.06334078,91.07764321,-0.0144587023314657,0.0
75,short,0.09814206534707132,1.7055738039587862,0.008222012440352257,0.008222012440352257,0.016444024880704514,45.53882160521433,0.62205198,0.06375435,91.63594084,-0.0136598171449262,0.0
76,short,0.06334903527902137,1.809952894162936,0.008274733387061695,0.008274733387061695,0.01654946677412339,45.81797041815201,0.39377657,0.06414516,91.96557224,-0.008594369457634,0.0
115,long,0.6292237481526713,0.887671244458014,0.009085233467204657,0.009085233467204657,0.018170466934409314,45.98278612164557,-0.34192405,0.0643759,91.55927229,-0.0074359141608504,0.0
117,long,0.6462518383185621,0.9387555149556864,0.00926462111500272,0.00926462111500272,0.01852924223000544,45.77963614612177,-0.0524717,0.06409149,91.4427091,-0.001146179866372,0.0
118,long,0.7466951187822843,1.240085356346853,0.008911890970490846,0.008911890970490846,0.017823781940981692,45.72135455219922,0.18070664,0.0640099,91.55940585,0.0039523465297269,0.0
120,long,0.8398333008300845,1.5194999024902534,0.009175962576466336,0.009175962576466336,0.01835192515293267,45.77970292251208,-0.01323977,0.06409158,91.48207449,-0.0002892060826569,0.0
121,long,0.810035118212968,1.4301053546389042,0.008804670175532317,0.008804670175532317,0.017609340351064633,45.74103724619261,-0.32892143,0.06403745,91.08911561,-0.0071909481952496,0.0
122,long,0.7560181272741691,1.2680543818225072,0.008518875377667675,0.008518875377667675,0.01703775075533535,45.544557805503096,-2.0,0.06376238,89.02535323,-0.0177303639488827,0.0
124,long,0.7414327633785447,1.224298290135634,0.008762145164740972,0.008762145164740972,0.017524290329481943,44.51267661503925,-2.0,0.06231775,86.96303548,-0.0193461491367699,0.0
125,long,0.8651203924638775,1.5953611773916325,0.008834318320766235,0.008834318320766235,0.01766863664153247,43.48151774140872,-0.28904975,0.06087412,86.61311161,-0.0066476462196862,0.0
131,long,0.696555046874682,1.0896651406240458,0.010752644332369778,0.010752644332369778,0.021505288664739556,43.30655580546979,0.03749057,0.06062918,86.58997301,0.0008657020272648,0.0
132,long,0.6180978016768567,0.85429340503057,0.010467085910662232,0.010467085910662232,0.020934171821324465,43.29498650298329,0.08343585,0.06061298,86.61279588,0.0019271481056038,0.0
159,long,0.6619361948058557,0.9858085844175672,0.011739993750253924,0.011739993750253924,0.023479987500507848,43.30639793804189,-0.13678343,0.06062896,86.41538349,-0.0031585039285118,0.0
163,long,0.715396797843272,1.146190393529816,0.011354425240609832,0.011354425240609832,0.022708850481219664,43.207691745476765,0.10154919,0.06049077,86.45644191,0.0023502571515671,0.0
165,long,0.6990584291890288,1.0971752875670866,0.011310985449085795,0.011310985449085795,0.02262197089817159,43.22822095451868,0.49508011,0.06051951,86.89100251,0.0114527060210195,0.0
170,long,0.7006143945420585,1.1018431836261757,0.010330613040692951,0.010330613040692951,0.020661226081385903,43.445501253052406,-0.34729295,0.0608237,86.48288585,-0.00799376096705,0.0
171,long,0.719502347994067,1.158507043982201,0.010227181651112941,0.010227181651112941,0.020454363302225883,43.24144292611998,-0.31197135,0.06053802,86.11037648,-0.0072146379393498,0.0
172,long,0.7150928862833508,1.1452786588500523,0.009854421246826272,0.009854421246826272,0.019708842493652543,43.055188238728185,-2.0,0.06027726,84.05009921,-0.0131106586802787,0.0
173,long,0.6731449267070205,1.0194347801210615,0.009400971473495034,0.009400971473495034,0.01880194294699007,42.025049606961076,-2.0,0.05883507,81.99126414,-0.0229559748427673,0.0
174,long,0.8120198971931594,1.436059691579478,0.009509788092263839,0.009509788092263839,0.019019576184527678,40.995632072236205,-2.0,0.05739388,79.93387026,-0.0117581742113297,0.0
192,long,0.8782149928783675,1.6346449786351025,0.012254585702529321,0.012254585702529321,0.024509171405058643,39.96693512978564,0.2037615,0.05595371,80.08167805,0.0050982517412337,0.0
197,long,0.6148270636446361,0.8444811909339084,0.011262658758420667,0.011262658758420667,0.022525317516841333,40.040839023503395,-2.0,0.05605717,78.02562087,-0.0279965092134696,0.0
198,long,0.7286635545159568,1.1859906635478703,0.011559577063847092,0.011559577063847092,0.023119154127694184,39.01281043618694,-2.0,0.05461793,75.97100294,-0.0230683204554696,0.0
218,long,0.7346582402278486,1.2039747206835458,0.012103712692158696,0.012103712692158696,0.02420742538431739,37.98550146888161,0.37901923,0.0531797,76.29684246,0.0099779972368623,0.0
221,long,0.8118655904163646,1.4355967712490938,0.01153250437879074,0.01153250437879074,0.02306500875758148,38.148421232202054,0.36838024,0.05340779,76.61181491,0.0096565001519911,0.0
222,long,0.6217250608602407,0.8651751825807221,0.011190906224018811,0.011190906224018811,0.022381812448037622,38.305907455053,-0.01153098,0.05362827,76.54665566,-0.0003010234798315,0.0
224,long,0.7578429985531137,1.273528995659341,0.011562707436978592,0.011562707436978592,0.023125414873957185,38.27332783105435,-0.34454176,0.05358266,76.14853124,-0.0090021376313439,0.0
225,long,0.917976183196232,1.753928549588696,0.01156349923287593,0.01156349923287593,0.02312699846575186,38.07426561920027,-2.0,0.05330397,74.09522727,-0.014895111914082,0.0
226,long,0.7760334756427728,1.3281004269283185,0.011583089729911034,0.011583089729911034,0.023166179459822068,37.04761363326683,-2.0,0.05186666,72.04336061,-0.0135001113202582,0.0
227,long,0.8763579943932968,1.6290739831798904,0.011839900929079238,0.011839900929079238,0.023679801858158475,36.02168030372354,0.30460072,0.05043035,72.29753098,0.0084560387256192,0.0
228,long,0.8360322944562466,1.5080968833687398,0.011827132173351082,0.011827132173351082,0.023654264346702165,36.14876548931602,0.75283839,0.05060827,72.9997611,0.0208261161942412,0.0
229,long,0.8684068239583043,1.6052204718749128,0.011973884752916362,0.011973884752916362,0.023947769505832724,36.49988054865294,0.87409073,0.05109983,73.82275199,0.0333196553139105,0.0
232,long,0.786122323927792,1.3583669717833762,0.012781947422762308,0.012781947422762308,0.025563894845524616,36.91137599545367,0.94359853,0.05167593,74.7146746,0.027896910491621,0.0
233,long,0.7967857081526603,1.3903571244579807,0.012892435077584394,0.012892435077584394,0.02578487015516879,37.357337299532546,0.96325409,0.05230027,75.62562842,0.0315874649111415,0.0
235,long,0.6005845080904891,0.8017535242714674,0.014058330550826066,0.014058330550826066,0.028116661101652132,37.81281420922852,0.14754367,0.05293794,75.72023415,0.0039019490428635,1.0
236,long,0.8705559925648908,1.6116679776946725,0.01381674056346018,0.01381674056346018,0.02763348112692036,37.8601170763879,0.12575432,0.05300416,75.79298431,0.0033215513484722,1.0
237,long,0.6049575981229824,0.8148727943689473,0.01417899733000528,0.01417899733000528,0.02835799466001056,37.89649215589862,-0.08899329,0.05305509,75.65093593,-0.0023483252478787,1.0
239,long,0.8067083623107769,1.4201250869323307,0.014174994760470792,0.014174994760470792,0.028349989520941584,37.825467966721625,-0.21101769,0.05295566,75.38696259,-0.0055787197899775,1.0
240,long,0.8143010857347847,1.442903257204354,0.014155636585045234,0.014155636585045234,0.028311273170090467,37.69348129578936,0.2625235,0.05277087,75.59671521,0.0069646922071001,1.0
241,long,0.8227768807269465,1.4683306421808395,0.014333002732686376,0.014333002732686376,0.028666005465372752,37.79835760660193,0.61858636,0.0529177,76.16238387,0.0163654294948783,1.0
242,long,0.7138462258606051,1.1415386775818153,0.013591741656383034,0.013591741656383034,0.027183483312766068,38.08119193449383,0.34004364,0.05331367,76.44911384,0.008929438027759,1.0
245,long,0.7193256294507095,1.1579768883521286,0.012000274857417706,0.012000274857417706,0.024000549714835413,38.224556921840815,0.03346258,0.05351438,76.42906204,0.0008754208754208,1.0
246,long,0.884800532755964,1.6544015982678921,0.012363965975603684,0.012363965975603684,0.024727931951207368,38.21453101953707,0.69082445,0.05350034,77.06638615,0.0180775331759973,1.0
247,long,0.8660157125617886,1.5980471376853655,0.012236499944671884,0.012236499944671884,0.024472999889343768,38.53319307397883,0.76297812,0.05394647,77.77541779,0.019800542215337,1.0
248,long,0.7188438001383548,1.1565314004150644,0.011132973676586281,0.011132973676586281,0.022265947353172562,38.88770889690357,0.31247417,0.05444279,78.03344917,0.0080352937784142,1.0
250,long,0.8606607722947636,1.5819823168842908,0.010784307076735257,0.010784307076735257,0.021568614153470514,39.01672458335377,-0.10965061,0.05462341,77.86917514,-0.0028103489200095,1.0
251,long,0.8048118853578392,1.4144356560735176,0.010237843242219784,0.010237843242219784,0.020475686484439568,38.93458757124785,0.24613244,0.05450842,78.06079916,0.0063216911238879,1.0
252,long,0.8170005036170762,1.4510015108512286,0.010030714626987902,0.010030714626987902,0.020061429253975804,39.030399578278676,0.25324072,0.05464256,78.25939732,0.0064882943143813,1.0
253,long,0.6725027658220369,1.0175082974661107,0.010028522734537243,0.010028522734537243,0.020057045469074487,39.12969865840977,0.12592558,0.05478158,78.33054132,0.0032181587942379,1.0
255,long,0.7817124567479491,1.3451373702438474,0.009767354805283556,0.009767354805283556,0.01953470961056711,39.165270661275606,0.55255051,0.05483138,78.82826045,0.014108175336327,1.0
256,long,0.7374456167797335,1.2123368503392005,0.009800439009773974,0.009800439009773974,0.01960087801954795,39.414130224604705,0.33740683,0.05517978,79.1104875,0.00856055501248,1.0
260,long,0.635081150286528,0.905243450859584,0.009930851846402819,0.009930851846402819,0.019861703692805637,39.555243748475874,0.07474606,0.05537734,79.12985622,0.0018896626007426,1.0
263,long,0.7353119052307513,1.2059357156922539,0.008973787272337828,0.008973787272337828,0.017947574544675656,39.56492811023932,0.10932321,0.0553909,79.18378853,0.0027631343185055,1.0
264,long,0.8570599835553951,1.5711799506661854,0.008773786492844706,0.008773786492844706,0.017547572985689413,39.59189426589746,0.15879352,0.05542865,79.2871534,0.0040107582692399,1.0
275,short,0.1463697014748483,1.5608908955754552,0.008120651209371579,0.008120651209371579,0.016241302418743157,39.64357669857225,-2.0,0.05550101,77.23165239,0.0107975529305629,0.0
277,short,0.09266647570992394,1.7220005728702281,0.008291160975505862,0.008291160975505862,0.016582321951011725,38.61582619488325,-2.0,0.05406216,75.17759023,0.0090937890166408,0.0
289,long,0.6781720217808537,1.0345160653425611,0.007610058603484725,0.007610058603484725,0.01522011720696945,37.58879511654683,-0.10008402,0.05262431,75.0248819,-0.0026626023724704,1.0
290,long,0.8182584615235677,1.4547753845707032,0.0072316752635945706,0.0072316752635945706,0.014463350527189141,37.51244095243744,0.43192357,0.05251742,75.40428805,0.0115141418696904,1.0
291,long,0.7819284657460719,1.3457853972382157,0.007422039612305095,0.007422039612305095,0.01484407922461019,37.7021440272731,0.21270015,0.052783,75.5642052,0.0056415929203538,1.0
292,long,0.6011587238914674,0.8034761716744022,0.007553440244508669,0.007553440244508669,0.015106880489017338,37.782102600867226,-0.2424293,0.05289494,75.26888095,-0.0064165117006977,1.0
293,long,0.6304680291200642,0.8914040873601925,0.007551670349668531,0.007551670349668531,0.015103340699337062,37.634440477338906,-2.0,0.05268822,73.21619274,-0.0240946314831665,1.0
295,long,0.6779004779439307,1.033701433831792,0.008574419955976357,0.008574419955976357,0.017148839911952714,36.60809636900477,-0.28152508,0.05125133,72.88341633,-0.007690240806456,1.0
296,long,0.7507198483085018,1.2521595449255054,0.00858925041690866,0.00858925041690866,0.01717850083381732,36.441708163274676,0.04960737,0.05101839,72.8820053,0.0013612799761309,1.0
298,long,0.7663776797386934,1.2991330392160803,0.008406774506364633,0.008406774506364633,0.016813549012729266,36.44100265136972,0.03674757,0.0510174,72.86773547,0.0010084127769633,0.0
300,long,0.7516959895930116,1.2550879687790348,0.008642700574618833,0.008642700574618833,0.017285401149237666,36.433867735853255,0.0430023,0.05100741,72.85973036,0.0011802836427675,0.0
303,long,0.7551099928320699,1.2653299784962098,0.00894527908468777,0.00894527908468777,0.01789055816937554,36.42986517750385,-0.01329308,0.05100181,72.79543546,-0.0003648952095807,0.0
304,long,0.8478403300242837,1.5435209900728513,0.008992403707793731,0.008992403707793731,0.017984807415587462,36.39771773023512,-0.09139928,0.0509568,72.65307937,-0.0025111267275708,0.0
307,long,0.7325473804936146,1.1976421414808436,0.008225319679709728,0.008225319679709728,0.016450639359419456,36.32653968691647,-2.0,0.05085716,70.60222222,-0.009581333308284,0.0
308,long,0.882758060062807,1.6482741801884209,0.007706423007175615,0.007706423007175615,0.01541284601435123,35.301111109135626,0.01531444,0.04942156,70.5681151,0.0004338231133409,0.0
309,long,0.8161363201720151,1.4484089605160453,0.007054548886372224,0.007054548886372224,0.014109097772744448,35.28405755032211,-0.07059475,0.04939768,70.44812267,-0.0020007550018876,0.0
310,long,0.8845610963726044,1.6536832891178133,0.007009602213373182,0.007009602213373182,0.014019204426746364,35.22406133272154,0.40857599,0.04931369,70.80738497,0.0115993436839059,0.0
311,long,0.82531850019855,1.4759555005956502,0.006895739064856705,0.006895739064856705,0.01379147812971341,35.40369248645924,-0.03804695,0.04956517,70.71977285,-0.001074660633484,0.0
323,long,0.7584545800895783,1.275363740268735,0.009475094615877073,0.009475094615877073,0.018950189231754146,35.359886424421134,0.47607434,0.04950384,71.14634334,0.0134636839816198,0.0
324,long,0.6777450707333657,1.033235212200097,0.009492848729597835,0.009492848729597835,0.01898569745919567,35.57317167214622,0.51989625,0.04980244,71.61643715,0.0146148409893992,0.0
335,long,0.6698275847371576,1.009482754211473,0.009356542461976052,0.009356542461976052,0.018713084923952104,35.80821857571423,0.22334501,0.05013151,71.78965066,0.0062372556075327,0.0
340,long,0.6741906079062718,1.0225718237188155,0.00812477558583561,0.00812477558583561,0.01624955117167122,35.894825328764796,0.29634123,0.05025276,72.03573913,0.008255820353349,1.0
341,long,0.7803418792520319,1.3410256377560956,0.008161104021680495,0.008161104021680495,0.01632220804336099,36.017869565799224,0.58789116,0.05042502,72.57320527,0.0171010221935721,1.0
342,long,0.7485188582143891,1.2455565746431674,0.007570728002461805,0.007570728002461805,0.01514145600492361,36.28660263726897,0.27108099,0.05080124,72.79348503,0.0074705531875886,1.0
344,long,0.7285626088854615,1.1856878266563846,0.007156632334319368,0.007156632334319368,0.014313264668638736,36.39674251292219,-0.24451894,0.05095544,72.49801065,-0.0067181544089019,1.0
345,long,0.7000493341538483,1.1001480024615449,0.007502242094180967,0.007502242094180967,0.015004484188361934,36.249005325071714,-0.11906006,0.05074861,72.32820199,-0.0032845055045035,1.0
350,long,0.6468172563059392,0.9404517689178177,0.006876332622601307,0.006876332622601307,0.013752665245202614,36.164100992582675,0.17114427,0.05062974,72.44871651,0.0047324353840554,1.0
351,long,0.7596594721694204,1.2789784165082612,0.006795483561358583,0.006795483561358583,0.013590967122717165,36.224358257472794,-0.0626475,0.0507141,72.33535491,-0.0017294301934968,1.0
352,long,0.6548630531304671,0.9645891593914013,0.006998487306129176,0.006998487306129176,0.013996974612258352,36.1676774572373,0.13249199,0.05063475,72.41721216,0.0036632706993018,1.0
353,long,0.7567901782858222,1.2703705348574665,0.007434006211180152,0.007434006211180152,0.014868012422360305,36.208606079562685,-0.21318473,0.05069205,72.15333538,-0.0058876811594204,1.0
354,long,0.7952652898818333,1.3857958696455,0.007602202785876285,0.007602202785876285,0.01520440557175257,36.07666769139523,-0.07918869,0.05050733,72.02363935,-0.0021950113378685,1.0
355,long,0.6617760319036243,0.985328095710873,0.007587745466808491,0.007587745466808491,0.015175490933616982,36.01181967670369,0.15236524,0.05041655,72.12558805,0.0042309787543127,1.0
356,long,0.6332731480395095,0.8998194441185285,0.007617312072892956,0.007617312072892956,0.015234624145785912,36.06279402490813,0.12092126,0.05048791,72.1960214,0.0033530751708429,1.0
357,long,0.6367567657855656,0.9102702973566968,0.0074429651869474586,0.0074429651869474586,0.014885930373894917,36.09801069870876,0.05447122,0.05053721,72.1999554,0.0015089811650061,1.0
358,long,0.7109600858306855,1.1328802574920565,0.007402078419925549,0.007402078419925549,0.014804156839851097,36.09997770033894,-0.18538585,0.05053997,71.96402958,-0.0051353452796413,1.0
360,long,0.790059001074361,1.3701770032230831,0.007368214953489159,0.007368214953489159,0.014736429906978318,35.98201479090941,-0.11561379,0.05037482,71.79804098,-0.0032130992793216,1.0
361,long,0.6932305882548975,1.0796917647646924,0.007336426637031876,0.007336426637031876,0.014672853274063752,35.899020487659165,-2.0,0.05025863,69.74778235,-0.0080517639360946,1.0
363,long,0.7882525708371212,1.3647577125113637,0.007386762754637425,0.007386762754637425,0.01477352550927485,34.8738911733178,-2.0,0.04882345,67.6989589,-0.0098342742669824,1.0
365,long,0.7828360833450848,1.3485082500352545,0.007780294749041823,0.007780294749041823,0.015560589498083645,33.84947944949648,-0.02496504,0.04738927,67.62660458,-0.0007375311145938,0.0
366,long,0.7831152999449081,1.3493458998347245,0.007416117081373613,0.007416117081373613,0.014832234162747227,33.81330229172843,-2.0,0.04733862,65.57926596,-0.0095732940960088,0.0
367,long,0.8958979979296798,1.6876939937890394,0.006913269768781605,0.006913269768781605,0.01382653953756321,32.78963298012422,-0.17872465,0.04590549,65.35463583,-0.0054506449622965,0.0
368,long,0.8870025972444603,1.6610077917333808,0.0068779407694436355,0.0068779407694436355,0.013755881538887271,32.677317913128796,-0.08139935,0.04574825,65.22748823,-0.0024910047052312,0.0
369,long,0.7763075508734381,1.3289226526203142,0.006942629789638546,0.006942629789638546,0.013885259579277092,32.61374411425163,0.00726775,0.04565924,65.18909674,0.0002228432947381,0.0
370,long,0.8299963636376755,1.4899890909130264,0.006910159985081947,0.006910159985081947,0.013820319970163895,32.59454837046774,-0.1581161,0.04563237,64.98534827,-0.0048509984354603,0.0
371,long,0.8833702561786897,1.6501107685360692,0.0067074943184820745,0.0067074943184820745,0.013414988636964149,32.492674135033575,-2.0,0.04548974,62.93985853,-0.0077968923418423,0.0
372,long,0.8806268914090937,1.6418806742272811,0.006525334157316149,0.006525334157316149,0.013050668314632297,31.46992926313905,-0.13818104,0.0440579,62.75761958,-0.0043908914530786,0.0
373,long,0.8449970153768037,1.5349910461304113,0.006197630454572606,0.006197630454572606,0.012395260909145212,31.3788097909396,-0.11880716,0.04393033,62.59488209,-0.0037862226150053,0.0
374,long,0.8429292222357994,1.528787666707398,0.005999155723700539,0.005999155723700539,0.011998311447401077,31.29744104445474,0.01400372,0.04381642,62.56506939,0.0004474398053637,0.0
389,long,0.6038762583061038,0.8116287749183114,0.007119812088143115,0.007119812088143115,0.01423962417628623,31.282534696188275,-0.07119219,0.04379555,62.45008165,-0.0022757807573141,0.0
391,long,0.6861979390667229,1.0585938172001685,0.006995504198218186,0.006995504198218186,0.013991008396436373,31.225040826650144,0.09749516,0.04371506,62.50386176,0.0031223389156967,0.0
392,long,0.7903545606973864,1.3710636820921591,0.006692420839942011,0.006692420839942011,0.013384841679884022,31.251930878130125,-0.07271619,0.0437527,62.38739286,-0.002326774394489,0.0
393,long,0.6205769302327473,0.8617307906982419,0.006518809861976044,0.006518809861976044,0.013037619723952088,31.19369643024265,-2.0,0.04367118,60.34372169,-0.0070923922939655,0.0
394,long,0.6736250951801348,1.0208752855404044,0.006463218399797631,0.006463218399797631,0.012926436799595263,30.17186084274148,0.01211788,0.04224061,60.31359896,0.0004016284206875,0.0
395,long,0.8468418174119081,1.5405254522357243,0.006925770951112986,0.006925770951112986,0.013851541902225971,30.1567994785613,0.05953275,0.04221952,60.33091219,0.001974107060876,0.0
396,long,0.893295144455781,1.679885433367343,0.006693092340964555,0.006693092340964555,0.01338618468192911,30.165456094318333,-0.11949235,0.04223164,60.1691882,-0.0039612312827238,0.0
398,long,0.7737620136105448,1.3212860408316343,0.00653117329405989,0.00653117329405989,0.01306234658811978,30.084594100883088,-0.00689223,0.04211843,60.12017754,-0.0002290950744559,0.0
399,long,0.8265725411633247,1.479717623489974,0.006813743218806499,0.006813743218806499,0.013627486437612997,30.06008876884971,0.04593763,0.04208412,60.12403104,0.0015281933256616,0.0
400,long,0.8130155581104312,1.4390466743312937,0.0070450205496137615,0.0070450205496137615,0.014090041099227523,30.06201552022419,-0.14579832,0.04208682,59.9361459,-0.0048499184040193,0.0
403,long,0.7830573389088734,1.3491720167266203,0.00611596243822511,0.00611596243822511,0.01223192487645022,29.96807294819331,0.36656722,0.0419553,60.26075781,0.0133585149016536,1.0
404,long,0.8640591541997785,1.5921774625993357,0.006193581400230944,0.006193581400230944,0.012387162800461888,30.130378905626717,0.32405101,0.04218253,60.54262629,0.0107549595885379,1.0
405,long,0.6483610958678678,0.9450832876036035,0.006576067128785131,0.006576067128785131,0.013152134257570261,30.271313144151453,0.39813237,0.04237984,60.89837882,0.0149762860269973,1.0
406,long,0.8291067438876341,1.4873202316629022,0.006582117368971325,0.006582117368971325,0.01316423473794265,30.44918941226296,0.40084028,0.04262887,61.25659024,0.0203645620255465,1.0
407,long,0.7454924217113827,1.2364772651341482,0.006347057273445964,0.006347057273445964,0.012694114546891929,30.628295118175927,0.38879909,0.04287961,61.60250971,0.0201088586200943,1.0
408,long,0.8485804654345157,1.5457413963035471,0.006741560052068502,0.006741560052068502,0.013483120104137004,30.80125485489627,0.29671416,0.04312176,61.85610211,0.0096331841627577,1.0
409,long,0.7529135518962503,1.2587406556887508,0.0066015821395159595,0.0066015821395159595,0.013203164279031919,30.928051056728467,0.01074704,0.04329927,61.82354988,0.0003474851873302,1.0
413,long,0.8247393655969276,1.474218096790783,0.0063967979020033835,0.0063967979020033835,0.012793595804006767,30.91177494079636,-2.0,0.04327648,59.7802734,-0.012241290023036,1.0
414,long,0.6925876137936959,1.0777628413810878,0.006532815481162455,0.006532815481162455,0.01306563096232491,29.890136698337802,-2.0,0.04184619,57.73842721,-0.0069068340832953,1.0
415,long,0.7455251408368744,1.2365754225106231,0.006368183481761652,0.006368183481761652,0.012736366963523304,28.869213602648966,-0.09835437,0.0404169,57.59965594,-0.0034068946918962,1.0
417,long,0.6846197727013889,1.0538593181041667,0.0067578392485691235,0.0067578392485691235,0.013515678497138247,28.799827967836073,-0.11017751,0.04031976,57.44915867,-0.0038256308221036,1.0
