idx,signal,prob,ev,atr_pct,stop_pct,tp_pct,position_value,profit,cost,capital_after,fwd,regime
246,long,0.884800532755964,4.308803196535784,0.012363965975603684,0.012363965975603684,0.06181982987801842,51.331220293284694,0.92794184,0.07186371,103.51851872,0.0180775331759973,1.0
247,long,0.8660157125617886,4.196094275370731,0.012236499944671884,0.012236499944671884,0.061182499723359415,51.75925935798753,1.0248614,0.07246296,104.47091715,0.019800542215337,1.0
250,long,0.8606607722947636,4.163964633768582,0.010784307076735257,0.010784307076735257,0.053921535383676285,52.235458576413144,-0.14679986,0.07312964,104.25098765,-0.0028103489200095,1.0
251,long,0.8048118853578392,3.8288713121470357,0.010237843242219784,0.010237843242219784,0.05118921621109892,52.12549382311145,0.32952127,0.07297569,104.50753323,0.0063216911238879,1.0
252,long,0.8170005036170762,3.9020030217024573,0.010030714626987902,0.010030714626987902,0.05015357313493951,52.25376661325019,0.33903782,0.07315527,104.77341577,0.0064882943143813,1.0
264,long,0.8570599835553951,4.14235990133237,0.008773786492844706,0.008773786492844706,0.043868932464223534,52.3867078850318,0.21011042,0.07334139,104.9101848,0.0040107582692399,1.0
275,short,0.1463697014748483,4.1217817911509105,0.008120651209371579,0.008120651209371579,0.0406032560468579,52.45509240043634,-1.0,0.07343713,103.83674767,0.0107975529305629,0.0
277,short,0.09266647570992394,4.444001145740456,0.008291160975505862,0.008291160975505862,0.04145580487752931,51.918373835756036,-1.0,0.07268572,102.76406195,0.0090937890166408,0.0
290,long,0.8182584615235677,3.909550769141407,0.0072316752635945706,0.0072316752635945706,0.036158376317972855,51.38203097407101,0.59161999,0.07193484,103.2837471,0.0115141418696904,1.0
304,long,0.8478403300242837,4.0870419801457025,0.008992403707793731,0.008992403707793731,0.044962018538968654,51.6418735494833,-0.12967929,0.07229862,103.08176919,-0.0025111267275708,0.0
308,long,0.882758060062807,4.296548360376842,0.007706423007175615,0.007706423007175615,0.03853211503587807,51.540884593532695,0.02235963,0.07215724,103.03197158,0.0004338231133409,0.0
309,long,0.8161363201720151,3.896817921032091,0.007054548886372224,0.007054548886372224,0.03527274443186112,51.51598578782658,-0.10307087,0.07212238,102.85677833,-0.0020007550018876,0.0
310,long,0.8845610963726044,4.3073665782356265,0.007009602213373182,0.007009602213373182,0.03504801106686591,51.42838916465402,0.59653556,0.07199974,103.38131415,0.0115993436839059,0.0
311,long,0.82531850019855,3.9519110011913,0.006895739064856705,0.006895739064856705,0.03447869532428352,51.690657072754,-0.05554991,0.07236692,103.25339731,-0.001074660633484,0.0
367,long,0.8958979979296798,4.375387987578079,0.006913269768781605,0.006913269768781605,0.034566348843908024,51.62669865566557,-0.2813988,0.07227738,102.89972113,-0.0054506449622965,0.0
368,long,0.8870025972444603,4.3220155834667615,0.0068779407694436355,0.0068779407694436355,0.03438970384721818,51.449860564132855,-0.12816184,0.0720298,102.69952948,-0.0024910047052312,0.0
370,long,0.8299963636376755,3.9799781818260533,0.006910159985081947,0.006910159985081947,0.034550799925409735,51.349764739363586,-0.24909763,0.07188967,102.37854218,-0.0048509984354603,0.0
371,long,0.8833702561786897,4.300221537072138,0.0067074943184820745,0.0067074943184820745,0.03353747159241037,51.18927108984008,-1.0,0.07166498,101.3068772,-0.0077968923418423,0.0
372,long,0.8806268914090937,4.283761348454562,0.006525334157316149,0.006525334157316149,0.03262667078658074,50.65343860007719,-0.22241375,0.07091481,101.01354864,-0.0043908914530786,0.0
373,long,0.8449970153768037,4.0699820922608225,0.006197630454572606,0.006197630454572606,0.03098815227286303,50.506774317748075,-0.19122989,0.07070948,100.75160926,-0.0037862226150053,0.0
374,long,0.8429292222357994,4.057575333414796,0.005999155723700539,0.005999155723700539,0.029995778618502694,50.375804630159244,0.02254014,0.07052613,100.70362327,0.0004474398053637,0.0
395,long,0.8468418174119081,4.081050904471449,0.006925770951112986,0.006925770951112986,0.03462885475556493,50.35181163702751,0.09939987,0.07049254,100.7325306,0.001974107060876,0.0
396,long,0.893295144455781,4.359770866734686,0.006693092340964555,0.006693092340964555,0.03346546170482277,50.36626530232187,-0.19951243,0.07051277,100.46250541,-0.0039612312827238,0.0
399,long,0.8265725411633247,3.9594352469799476,0.006813743218806499,0.006813743218806499,0.034068716094032496,50.23125270375548,0.07676307,0.07032375,100.46894472,0.0015281933256616,0.0
400,long,0.8130155581104312,3.878093348662587,0.0070450205496137615,0.0070450205496137615,0.03522510274806881,50.2344723594236,-0.24363309,0.07032826,100.15498337,-0.0048499184040193,0.0
404,long,0.8640591541997785,4.184354925198671,0.006193581400230944,0.006193581400230944,0.030967907001154718,50.077491682765924,0.5385814,0.07010849,100.62345628,0.0107549595885379,1.0
406,long,0.8291067438876341,3.974640463325804,0.006582117368971325,0.006582117368971325,0.03291058684485663,50.31172813825973,1.02457631,0.07043642,101.57759617,0.0203645620255465,1.0
408,long,0.8485804654345157,4.091482792607095,0.006741560052068502,0.006741560052068502,0.03370780026034251,50.788798082704965,0.48925785,0.07110432,101.99574969,0.0096331841627577,1.0
413,long,0.8247393655969276,3.9484361935815655,0.0063967979020033835,0.0063967979020033835,0.031983989510016915,50.99787484671498,-1.0,0.07139702,100.92435267,-0.012241290023036,1.0
431,long,0.8430146102983328,4.058087661789997,0.0076573189296260296,0.0076573189296260296,0.03828659464813015,50.46217633432228,-0.17307241,0.07064705,100.68063321,-0.0034297452451259,0.0
435,long,0.8018349863663283,3.8110099181979704,0.006483770205932672,0.006483770205932672,0.03241885102966336,50.340316606217584,-0.04260203,0.07047644,100.56755474,-0.0008462805051926,0.0
485,long,0.8963896551307184,4.378337930784311,0.006695435145792589,0.006695435145792589,0.03347717572896294,50.2837773703087,0.03094972,0.07039729,100.52810718,0.0006155011599829,0.0
486,long,0.8452377161089766,4.0714262966538595,0.006746708405728431,0.006746708405728431,0.03373354202864215,50.26405358779935,0.03030608,0.07036968,100.48804358,0.0006029374358203,0.0
487,long,0.8446562611379507,4.0679375668277045,0.007197301299094305,0.007197301299094305,0.035986506495471526,50.24402179007998,0.73932987,0.07034163,101.15703182,0.0147147828718414,0.0
488,long,0.8354635272179015,4.012781163307409,0.006853546756073482,0.006853546756073482,0.03426773378036741,50.57851591045147,0.71940484,0.07080992,101.80562674,0.0142235260717328,0.0
490,long,0.8174132582757717,3.9044795496546305,0.007489681800026621,0.007489681800026621,0.037448409000133104,50.902813369175085,-0.0996234,0.07126394,101.6347394,-0.0019571295433364,0.0
492,long,0.9009546179332135,4.405727707599281,0.007277839639192211,0.007277839639192211,0.03638919819596105,50.81736969987479,-0.07124063,0.07114432,101.49235445,-0.0014018953625299,0.0
493,long,0.8868794351362379,4.321276610817427,0.007059482678121232,0.007059482678121232,0.03529741339060616,50.746177223625764,-0.04880807,0.07104465,101.37250173,-0.0009618078251936,0.0
494,long,0.8775901193227098,4.265540715936258,0.007266669077283063,0.007266669077283063,0.03633334538641531,50.68625086439305,1.00544766,0.07096075,102.30698863,0.0198366941343006,0.0
495,long,0.8356373758845977,4.013824255307586,0.006788682454113752,0.006788682454113752,0.03394341227056876,51.153494316393676,0.77557522,0.07161489,103.01094896,0.0151617250673854,0.0
496,long,0.8163567015086611,3.898140209051967,0.006311848301996672,0.006311848301996672,0.031559241509983356,51.50547447890281,0.73656964,0.07210766,103.67541093,0.0143008029012869,0.0
512,long,0.8460153660043893,4.076092196026336,0.006389636853213019,0.006389636853213019,0.0319481842660651,51.837705466197605,-0.17140796,0.07257279,103.43143018,-0.0033066271476868,1.0
543,long,0.8425087003124039,4.055052201874424,0.005712211649157425,0.005712211649157425,0.028561058245787124,51.715715090287105,-0.00142563,0.072402,103.35760255,-2.756668841369742e-05,0.0
544,long,0.8710355031854923,4.226213019112953,0.005781299666112365,0.005781299666112365,0.028906498330561824,51.67880127422191,-0.10500924,0.07235032,103.18024299,-0.0020319596918041,0.0
545,long,0.853934205406992,4.123605232441951,0.005907803650094384,0.005907803650094384,0.02953901825047192,51.59012149277497,-0.05539688,0.07222617,103.05261993,-0.0010737885462554,0.0
578,long,0.8250574468918955,3.9503446813513734,0.004509753546327039,0.004509753546327039,0.022548767731635194,51.52630996695059,0.12812315,0.07213683,103.10860625,0.00248655790652,0.0
591,long,0.8498534863713432,4.099120918228058,0.005297865692479924,0.005297865692479924,0.026489328462399618,51.55430312669478,-0.22313761,0.07217602,102.81329262,-0.0043282053175094,0.0
597,long,0.8139437231206423,3.8836623387238545,0.004955326478708187,0.004955326478708187,0.024776632393540936,51.40664631003937,0.29870385,0.0719693,103.04002717,0.0058106076076261,0.0
649,long,0.8696405962611606,4.217843577566964,0.005943734069781651,0.005943734069781651,0.029718670348908256,51.52001358268817,0.00575707,0.07212802,102.97365622,0.0001117443289754,0.0
651,long,0.8585850999601736,4.151510599761041,0.006397840229715197,0.006397840229715197,0.03198920114857598,51.48682810785359,-0.13098044,0.07208156,102.77059422,-0.0025439601912162,0.0
655,long,0.8945265936327885,4.367159561796731,0.005832676349933837,0.005832676349933837,0.029163381749669186,51.38529710763891,-0.05335112,0.07193942,102.64530368,-0.0010382564774108,0.0
657,long,0.8010443155667722,3.8062658934006337,0.005968439484117707,0.005968439484117707,0.029842197420588534,51.322651840880724,-0.0052701,0.07185171,102.56818187,-0.0001026856977491,0.0
658,long,0.8206249439350689,3.923749663610413,0.006066134915655963,0.006066134915655963,0.030330674578279815,51.284090933434804,0.28091268,0.07179773,102.77729682,0.0054775793780839,0.0
699,long,0.8649260036981181,4.189556022188708,0.005481796347440597,0.005481796347440597,0.027408981737202985,51.388648409241775,0.33115772,0.07194411,103.03651043,0.006444180437052,1.0
704,long,0.8141647018398981,3.8849882110393885,0.005875222448611153,0.005875222448611153,0.029376112243055766,51.518255216738,-0.15346655,0.07212556,102.81091833,-0.0029788770536196,1.0
731,long,0.8495000201268426,4.097000120761055,0.006864063551659812,0.006864063551659812,0.03432031775829906,51.40545916393245,-0.17988842,0.07196764,102.55906226,-0.003499403096607,0.0
732,long,0.8353366701918067,4.01202002115084,0.006496227451245756,0.006496227451245756,0.03248113725622878,51.27953113102731,-0.19852612,0.07179134,102.2887448,-0.003871449652936,0.0
736,long,0.8025862810329507,3.815517686197704,0.005603781963367148,0.005603781963367148,0.02801890981683574,51.14437239773562,-1.0,0.07160212,101.21714267,-0.0067944873875607,0.0
737,long,0.8333976179162381,4.000385707497428,0.0052312793386435335,0.0052312793386435335,0.02615639669321767,50.60857133705721,-0.12498926,0.070852,101.02130141,-0.0024697252086413,0.0
777,long,0.9103577582829526,4.4621465496977155,0.008474967294361571,0.008474967294361571,0.042374836471807856,50.510650704919044,-0.12043711,0.07071491,100.83014939,-0.0023843903180453,0.0
778,long,0.9212240766482596,4.527344459889558,0.008273987074745626,0.008273987074745626,0.04136993537372813,50.415074696176106,0.09032463,0.0705811,100.84989291,0.0017916194142928,0.0
809,long,0.8080772678967116,3.8484636073802703,0.008273253995687473,0.008273253995687473,0.04136626997843736,50.42494645718813,0.07262494,0.07059493,100.85192293,0.0014402580942505,0.0
812,long,0.8834643566907586,4.3007861401445515,0.007897014872220564,0.007897014872220564,0.03948507436110282,50.42596146331165,-0.33650184,0.07059635,100.44482474,-0.0066731864465282,0.0
813,long,0.9189109681762612,4.513465809057567,0.00806430607211748,0.00806430607211748,0.0403215303605874,50.22241236899227,-0.37447402,0.07031138,100.00003934,-0.0074563129156391,0.0
814,long,0.9104342083423077,4.462605250053846,0.007970431493897239,0.007970431493897239,0.0398521574694862,50.00001966933325,-0.04428401,0.07000003,99.8857553,-0.0008856799037304,0.0
815,long,0.9174212704791078,4.5045276228746465,0.00807141064568532,0.00807141064568532,0.0403570532284266,49.94287764926109,0.20198515,0.06992003,100.01782042,0.004044323468659,0.0
819,long,0.8613837169167318,4.1683023015003915,0.008783757753207258,0.008783757753207258,0.04391878876603629,50.008910210991246,-0.10788993,0.07001247,99.83991802,-0.0021574141849982,0.0
820,long,0.8530118475174712,4.118071085104827,0.008412191140256233,0.008412191140256233,0.04206095570128117,49.91995900771081,0.27265986,0.06988794,100.04268993,0.0054619407321325,0.0
827,long,0.8194102793624609,3.916461676174765,0.008052373248287443,0.008052373248287443,0.04026186624143721,50.021344965130716,0.0478861,0.07002988,100.02054615,0.0009573133956864,1.0
830,long,0.8056535533739795,3.8339213202438764,0.007266574032706078,0.007266574032706078,0.03633287016353039,50.0102730754578,0.13248831,0.07001438,100.08302008,0.0026492219703707,1.0
831,long,0.8030209834405041,3.8181259006430244,0.006987881757397672,0.006987881757397672,0.03493940878698836,50.041510041392854,-0.3337025,0.07005811,99.67925947,-0.006668513723954,1.0
833,long,0.8282671620825953,3.9696029724955717,0.006913519347225338,0.006913519347225338,0.034567596736126686,49.83962973612468,0.00998352,0.06977548,99.61946751,0.0002003128696249,1.0
835,long,0.8145149561866759,3.8870897371200557,0.006937894245479076,0.006937894245479076,0.03468947122739538,49.80973375493613,1.72787333,0.06973363,101.27760721,0.0397891023354894,1.0
883,long,0.8791151319852275,4.2746907919113655,0.008640440951724128,0.008640440951724128,0.04320220475862064,50.63880360427572,-1.0,0.07089433,100.20671288,-0.0196806535462309,0.0
884,long,0.9251321555805223,4.550792933483134,0.009241219759565373,0.009241219759565373,0.04620609879782686,50.10335644175273,-0.18075609,0.0701447,99.9558121,-0.0036076642823421,0.0
885,long,0.8550398757904015,4.130239254742409,0.008673560122964328,0.008673560122964328,0.04336780061482164,49.97790604751332,-0.31597271,0.06996907,99.56987031,-0.006322247910368,0.0
918,long,0.8194512654347421,3.9167075926084522,0.007547817136975698,0.007547817136975698,0.03773908568487849,49.78493515724333,0.54230095,0.06969891,100.04247235,0.0108928724590446,1.0
920,long,0.8111254298283463,3.8667525789700776,0.0076554557312301106,0.0076554557312301106,0.038277278656150555,50.021236177158094,0.33720263,0.07002973,100.30964526,0.0067411895212902,1.0
921,long,0.8747406104885586,4.248443662931352,0.007678601730867132,0.007678601730867132,0.03839300865433566,50.154822628413804,-0.12766373,0.07021675,100.11176478,-0.0025453928389615,1.0
928,long,0.8300895845441759,3.9805375072650557,0.00650348030670588,0.00650348030670588,0.0325174015335294,50.05588238939504,-0.23919527,0.07007824,99.80249127,-0.0047785647239525,1.0
929,long,0.8106251245302579,3.8637507471815473,0.006721611721611768,0.006721611721611768,0.03360805860805884,49.90124563481632,-1.0,0.06986174,98.73262953,-0.0086324786324786,1.0
