idx,signal,prob,ev,atr_pct,stop_pct,tp_pct,position_value,profit,cost,capital_after,fwd,regime
259,long,0.8277713622970698,3.1388568114853492,0.01048753634644157,0.01048753634644157,0.04195014538576628,33.46928130722949,-0.0957444,0.04685699,66.79596122,-0.0028606649163913,1.0
260,long,0.9033236037058093,3.5166180185290465,0.009930851846402819,0.009930851846402819,0.039723407385611274,33.39798061090821,0.10507967,0.04675717,66.85428372,0.0031462882302365,1.0
261,long,0.8197079618921475,3.0985398094607373,0.009955954850354257,0.009955954850354257,0.03982381940141703,33.42714186113547,0.08572678,0.046798,66.89321251,0.0025645860833491,1.0
262,long,0.7913297508218778,2.956648754109389,0.009541784557787269,0.009541784557787269,0.038167138231149075,33.446606253244276,0.0497455,0.04682525,66.89613276,0.0014873107914753,1.0
264,long,0.8243715126450243,3.1218575632251215,0.008773786492844706,0.008773786492844706,0.035095145971378826,33.44806637807634,0.2032799,0.04682729,67.05258536,0.0060774784126834,1.0
265,long,0.7900487803658645,2.9502439018293223,0.008293819731863694,0.008293819731863694,0.033175278927454775,33.526292682291064,0.2693547,0.04693681,67.27500326,0.0080341332931469,1.0
268,long,0.7575047474353693,2.787523737176847,0.007673977139626032,0.007673977139626032,0.03069590855850413,33.63750162953075,-0.02440946,0.0470925,67.2035013,-0.0007256620488172,1.0
272,long,0.7337033610804903,2.6685168054024513,0.007709084012895918,0.007709084012895918,0.03083633605158367,33.60175064921529,0.59454643,0.04704245,67.75100528,0.0176939123838423,1.0
274,long,0.7073625146334727,2.536812573167363,0.007654128191200448,0.007654128191200448,0.030616512764801793,33.87550263972631,1.03714976,0.0474257,68.74072933,0.0315779467680608,1.0
295,long,0.7795651521713368,2.897825760856684,0.008574419955976357,0.008574419955976357,0.03429767982390543,34.370364667370126,-2.0,0.04811851,66.69261082,-0.0108867866838385,1.0
298,long,0.7832161139705985,2.916080569852993,0.008406774506364633,0.008406774506364633,0.03362709802545853,33.346305412102964,-0.06818776,0.04668483,66.57773824,-0.0020448370199536,0.0
299,long,0.7556508996886936,2.778254498443468,0.008557621450785216,0.008557621450785216,0.034230485803140864,33.28886911842182,-0.20860173,0.04660442,66.32253209,-0.0062664109201287,0.0
300,long,0.8436033284900062,3.218016642450031,0.008642700574618833,0.008642700574618833,0.03457080229847533,33.161266043557724,0.05436069,0.04642577,66.33046701,0.0016392828371771,0.0
301,long,0.7919900327245308,2.959950163622654,0.008680136824754258,0.008680136824754258,0.03472054729901703,33.16523350446937,-0.11322465,0.04643133,66.17081103,-0.0034139561782346,0.0
302,long,0.8242250277223274,3.121125138611637,0.008871523573570782,0.008871523573570782,0.03548609429428313,33.085405514103655,-0.2801132,0.04631957,65.84437826,-0.0084663673788723,0.0
303,long,0.8495449461225155,3.2477247306125774,0.00894527908468777,0.00894527908468777,0.03578111633875108,32.922189131263096,-0.26059293,0.04609106,65.53769427,-0.0079154191616765,0.0
304,long,0.8922991271149874,3.461495635574937,0.008992403707793731,0.008992403707793731,0.035969614831174924,32.76884713552425,-0.23488562,0.04587639,65.25693226,-0.0071679550245958,0.0
305,long,0.8074306188158326,3.0371530940791627,0.009046055927631573,0.009046055927631573,0.03618422371052629,32.62846613129174,-2.0,0.04567985,63.21125241,-0.0139531838883745,0.0
306,long,0.7841410617667189,2.9207053088335946,0.008790097969345668,0.008790097969345668,0.03516039187738267,31.605626204999833,-0.22511846,0.04424788,62.94188607,-0.0071227337819751,0.0
307,long,0.8391292034246827,3.1956460171234133,0.008225319679709728,0.008225319679709728,0.03290127871883891,31.470943035920918,-0.20959541,0.04405932,62.68823134,-0.0066599659956602,0.0
308,long,0.8215736827969978,3.1078684139849893,0.007706423007175615,0.007706423007175615,0.03082569202870246,31.344115670560477,0.18504835,0.04388176,62.82939793,0.0059037667163362,0.0
309,long,0.7527880735135931,2.7639403675679657,0.007054548886372224,0.007054548886372224,0.028218195545488895,31.414698963015507,0.00177886,0.04398058,62.78719621,5.662514156280576e-05,0.0
310,long,0.7695564894641014,2.847782447320507,0.007009602213373182,0.007009602213373182,0.02803840885349273,31.393598104629362,0.26797271,0.04395104,63.01121788,0.0085359029562676,0.0
319,short,0.2707383519767877,2.6463082401160616,0.00716979705267931,0.00716979705267931,0.02867918821071724,31.50560893939071,-0.09946851,0.04410785,62.86764151,0.0031571683791628,-1.0
323,long,0.7287524870356826,2.643762435178413,0.009475094615877073,0.009475094615877073,0.03790037846350829,31.43382075697828,0.8363252,0.04400735,63.65995937,0.0266059035985099,0.0
324,long,0.770390466767548,2.85195233383774,0.009492848729597835,0.009492848729597835,0.03797139491839134,31.8299796848449,0.65864439,0.04456197,64.27404178,0.0206925795053003,0.0
325,long,0.7300612441946386,2.650306220973193,0.009373413371950474,0.009373413371950474,0.0374936534878019,32.13702089170589,0.28599324,0.04499183,64.51504319,0.0088991832256491,0.0
326,long,0.8833493002285423,3.4167465011427116,0.009517145789186074,0.009517145789186074,0.038068583156744294,32.25752159570259,0.23382866,0.04516053,64.70371132,0.0072488105233695,0.0
327,long,0.8223060737678196,3.111530368839098,0.0092035365355325,0.0092035365355325,0.03681414614213,32.35185566158597,0.21722939,0.0452926,64.87564811,0.0067145882090717,0.0
328,long,0.8358993279944339,3.1794966399721694,0.009505170644422793,0.009505170644422793,0.03802068257769117,32.4378240569063,-0.05526798,0.04541295,64.77496718,-0.0017038128568798,0.0
335,long,0.7510266347766398,2.755133173883199,0.009356542461976052,0.009356542461976052,0.03742616984790421,32.387483589227784,0.18915933,0.04534248,64.91878403,0.0058405070999531,0.0
343,long,0.7872543217241768,2.936271608620884,0.007410988851023783,0.007410988851023783,0.029643955404095132,32.45939201464157,-0.10779044,0.04544315,64.76555044,-0.003320778062849,1.0
344,long,0.8723549687312634,3.361774843656317,0.007156632334319368,0.007156632334319368,0.02862652933727747,32.3827752217635,-0.22840079,0.04533589,64.49181377,-0.0070531567177016,1.0
345,long,0.8930663992776382,3.465331996388191,0.007502242094180967,0.007502242094180967,0.030008968376723868,32.24590688481167,-0.00880154,0.04514427,64.43786796,-0.0002729505959421,1.0
346,long,0.7532923161487259,2.7664615807436297,0.007789259791493142,0.007789259791493142,0.031157039165972567,32.21893398024184,0.35034364,0.04510651,64.74310509,0.0108738432811912,1.0
347,long,0.8582802181346233,3.2914010906731166,0.007807301399206976,0.007807301399206976,0.031229205596827903,32.37155254584977,0.00973758,0.04532017,64.7075225,0.000300806708901,1.0
348,long,0.8150030633938183,3.0750153169690915,0.007588254701418697,0.007588254701418697,0.030353018805674786,32.353761249159334,0.25133092,0.04529527,64.91355815,0.0077682133109384,1.0
349,long,0.7289641924454965,2.6448209622274823,0.007363783679573177,0.007363783679573177,0.029455134718292707,32.45677907568224,0.17224574,0.04543949,65.0403644,0.0053069263595578,1.0
351,long,0.7658594605504747,2.829297302752374,0.006795483561358583,0.006795483561358583,0.02718193424543433,32.5201821985408,-0.20347014,0.04552826,64.791366,-0.006256734364955,1.0
352,long,0.8181305833169155,3.0906529165845775,0.006998487306129176,0.006998487306129176,0.027993949224516704,32.39568300024372,0.07970652,0.04535396,64.82571857,0.0024604056935609,1.0
353,long,0.8432329626269117,3.216164813134559,0.007434006211180152,0.007434006211180152,0.02973602484472061,32.412859283593846,0.06048052,0.045378,64.84082108,0.0018659420289854,1.0
354,long,0.8522073375413041,3.2610366877065204,0.007602202785876285,0.007602202785876285,0.03040881114350514,32.420410540303756,-0.03881627,0.04538857,64.75661623,-0.0011972789115646,1.0
355,long,0.743810348183037,2.719051740915185,0.007587745466808491,0.007587745466808491,0.030350981867233964,32.37830811600345,0.00999512,0.04532963,64.72128172,0.0003086980207009,1.0
356,long,0.7800495594762357,2.900247797381178,0.007617312072892956,0.007617312072892956,0.030469248291571823,32.360640860136776,0.08491904,0.0453049,64.76089586,0.0026241457858769,1.0
357,long,0.7273577800462181,2.6367889002310907,0.0074429651869474586,0.0074429651869474586,0.029771860747789834,32.38044793120538,-0.13863711,0.04533263,64.57692613,-0.0042815067995054,1.0
358,long,0.7928048877787677,2.9640244388938384,0.007402078419925549,0.007402078419925549,0.029608313679702195,32.28846306365929,-0.22945168,0.04520385,64.3022706,-0.0071063052637288,1.0
359,long,0.7632765218838932,2.816382609419466,0.007440070781213905,0.007440070781213905,0.02976028312485562,32.15113530200124,-2.0,0.04501159,62.25725901,-0.0087724077807442,1.0
360,long,0.803244362622022,3.01622181311011,0.007368214953489159,0.007368214953489159,0.029472859813956635,31.128629507289837,-2.0,0.04358008,60.21367893,-0.0154664439885998,1.0
361,long,0.8598456284378608,3.299228142189304,0.007336426637031876,0.007336426637031876,0.029345706548127504,30.106839466634735,-2.0,0.04214958,58.17152936,-0.0117959250440756,1.0
362,long,0.7241573596383802,2.6207867981919013,0.007345202338674839,0.007345202338674839,0.029380809354699357,29.08576467900809,-2.0,0.04072007,56.13080929,-0.0084537644814081,1.0
363,long,0.7750515961123586,2.875257980561793,0.007386762754637425,0.007386762754637425,0.0295470510185497,28.065404643732784,-2.0,0.03929157,54.09151772,-0.0130213075942451,1.0
364,long,0.8619448259680752,3.309724129840376,0.0077087783222347375,0.0077087783222347375,0.03083511328893895,27.04575886048217,-2.0,0.03786406,52.05365366,-0.0133117121078863,0.0
365,long,0.9455548921515393,3.7277744607576966,0.007780294749041823,0.007780294749041823,0.03112117899616729,26.026826829279834,-0.10821516,0.03643756,51.90900094,-0.0041578316585231,0.0
366,long,0.8247869054030218,3.123934527015109,0.007416117081373613,0.007416117081373613,0.029664468325494454,25.954500468218498,-0.14798409,0.0363363,51.72468054,-0.0057016737171233,0.0
367,long,0.8713604616655239,3.3568023083276195,0.006913269768781605,0.006913269768781605,0.02765307907512642,25.86234027131039,-2.0,0.03620728,49.68847327,-0.0081759674434449,0.0
368,long,0.854381532150951,3.271907660754755,0.0068779407694436355,0.0068779407694436355,0.027511763077774542,24.844236633120474,-2.0,0.03478193,47.65369133,-0.0082572193006735,0.0
369,long,0.9025628805702424,3.5128144028512116,0.006942629789638546,0.006942629789638546,0.027770519158554184,23.82684566747729,-0.09336139,0.03335758,47.52697236,-0.0039183279324783,0.0
370,long,0.9079959397618321,3.5399796988091605,0.006910159985081947,0.006910159985081947,0.02764063994032779,23.76348617804919,-2.0,0.03326888,45.49370348,-0.0071191179329562,0.0
371,long,0.8737200347062088,3.3686001735310445,0.0067074943184820745,0.0067074943184820745,0.026829977273928298,22.74685173772456,-2.0,0.03184559,43.46185788,-0.0095449500554937,0.0
372,long,0.8521917341374837,3.2609586706874185,0.006525334157316149,0.006525334157316149,0.026101336629264595,21.73092894150815,-0.08028842,0.0304233,43.35114616,-0.0036946613072416,0.0
373,long,0.8756072943293377,3.3780364716466886,0.006197630454572606,0.006197630454572606,0.024790521818290424,21.675573080083794,-0.12884963,0.0303458,43.19195073,-0.0059444625331411,0.0
388,long,0.9011260787170917,3.5056303935854585,0.006584873980614054,0.006584873980614054,0.026339495922456217,21.595975362898272,0.30406757,0.03023437,43.46578393,0.0140798256871416,0.0
390,long,0.8366085514116971,3.1830427570584856,0.007208082454195411,0.007208082454195411,0.028832329816781643,21.732891964470948,-0.09753887,0.03042605,43.33781901,-0.0044880759773676,0.0
391,long,0.9102023550634207,3.5510117753171038,0.006995504198218186,0.006995504198218186,0.027982016792872745,21.668909504923587,-0.0309519,0.03033647,43.27653064,-0.001428401380788,0.0
392,long,0.8915853800318596,3.457926900159298,0.006692420839942011,0.006692420839942011,0.026769683359768044,21.638265318141638,0.08602659,0.03029357,43.33226366,0.0039756696346781,0.0
