step,equity
0,100.0
1,100.0
2,100.0
3,100.0
4,100.0
5,100.0
6,100.0
7,100.0
8,100.0
9,100.0
10,100.0
11,100.0
12,100.0
13,100.0
14,100.0
15,100.0
16,100.0
17,100.0
18,100.0
19,100.0
20,100.0
21,100.0
22,100.0
23,100.0
24,100.0
25,100.0
26,100.0
27,100.0
28,100.0
29,100.0
30,100.0
31,100.0
32,100.0
33,100.0
34,100.0
35,100.0
36,100.0
37,100.0
38,100.0
39,100.0
40,100.0
41,100.0
42,100.0
43,100.0
44,100.0
45,100.0
46,100.0
47,100.0
48,100.0
49,100.0
50,100.0
51,100.0
52,100.0
53,100.0
54,100.0
55,100.0
56,100.0
57,100.0
58,100.0
59,100.0
60,100.0
61,100.0
62,100.0
63,100.0
64,100.0
65,100.20415049419235
66,100.20415049419235
67,100.20415049419235
68,100.20415049419235
69,100.20415049419235
70,100.20415049419235
71,100.20415049419235
72,100.20415049419235
73,100.20415049419235
74,100.20415049419235
75,100.85841858103288
76,101.47667146569782
77,101.84170179862541
78,101.84170179862541
79,101.84170179862541
80,101.84170179862541
81,101.84170179862541
82,101.84170179862541
83,101.84170179862541
84,101.84170179862541
85,101.84170179862541
86,101.84170179862541
87,101.84170179862541
88,101.84170179862541
89,101.84170179862541
90,101.84170179862541
91,101.84170179862541
92,101.84170179862541
93,101.84170179862541
94,101.84170179862541
95,101.84170179862541
96,101.84170179862541
97,101.84170179862541
98,101.84170179862541
99,101.84170179862541
100,101.84170179862541
101,101.84170179862541
102,101.84170179862541
103,101.84170179862541
104,101.84170179862541
105,101.84170179862541
106,101.84170179862541
107,101.84170179862541
108,101.84170179862541
109,101.84170179862541
110,101.84170179862541
111,101.84170179862541
112,101.84170179862541
113,101.84170179862541
114,101.84170179862541
115,101.84170179862541
116,101.84170179862541
117,101.84170179862541
118,101.84170179862541
119,101.84170179862541
120,101.84170179862541
121,101.84170179862541
122,101.84170179862541
123,101.84170179862541
124,101.84170179862541
125,101.84170179862541
126,101.84170179862541
127,101.84170179862541
128,101.84170179862541
129,101.84170179862541
130,101.84170179862541
131,101.84170179862541
132,101.84170179862541
133,101.84170179862541
134,101.84170179862541
135,101.84170179862541
136,101.84170179862541
137,101.84170179862541
138,101.84170179862541
139,101.84170179862541
140,101.84170179862541
141,101.84170179862541
142,101.84170179862541
143,101.84170179862541
144,101.84170179862541
145,101.84170179862541
146,101.84170179862541
147,101.84170179862541
148,101.84170179862541
149,101.84170179862541
150,101.84170179862541
151,101.84170179862541
152,101.84170179862541
153,101.84170179862541
154,101.84170179862541
155,101.84170179862541
156,101.84170179862541
157,101.84170179862541
158,101.84170179862541
159,101.84170179862541
160,101.84170179862541
161,101.84170179862541
162,101.84170179862541
163,101.84170179862541
164,101.84170179862541
165,101.84170179862541
166,101.84170179862541
167,101.84170179862541
168,101.84170179862541
169,101.84170179862541
170,101.84170179862541
171,101.84170179862541
172,101.84170179862541
173,101.84170179862541
174,101.84170179862541
175,101.84170179862541
176,101.84170179862541
177,101.84170179862541
178,101.84170179862541
179,101.84170179862541
180,101.84170179862541
181,101.84170179862541
182,101.84170179862541
183,101.84170179862541
184,101.84170179862541
185,101.84170179862541
186,101.84170179862541
187,101.84170179862541
188,101.84170179862541
189,101.84170179862541
190,101.84170179862541
191,101.84170179862541
192,101.84170179862541
193,101.84170179862541
194,101.84170179862541
195,101.84170179862541
196,101.84170179862541
197,101.84170179862541
198,101.84170179862541
199,101.84170179862541
200,101.84170179862541
201,101.84170179862541
202,101.84170179862541
203,101.84170179862541
204,101.84170179862541
205,101.84170179862541
206,101.84170179862541
207,101.84170179862541
208,101.84170179862541
209,101.84170179862541
210,101.84170179862541
211,101.84170179862541
212,101.84170179862541
213,101.84170179862541
214,101.84170179862541
215,101.84170179862541
216,101.84170179862541
217,101.84170179862541
218,101.84170179862541
219,101.84170179862541
220,101.84170179862541
221,101.84170179862541
222,101.84170179862541
223,101.84170179862541
224,101.84170179862541
225,101.84170179862541
226,91.77041260736637
227,91.77041260736637
228,91.77041260736637
229,91.77041260736637
230,91.77041260736637
231,91.77041260736637
232,91.77041260736637
233,91.77041260736637
234,91.77041260736637
235,91.77041260736637
236,91.77041260736637
237,91.77041260736637
238,91.77041260736637
239,91.77041260736637
240,91.77041260736637
241,91.77041260736637
242,91.77041260736637
243,91.77041260736637
244,91.77041260736637
245,91.77041260736637
246,91.77041260736637
247,91.77041260736637
248,91.77041260736637
249,91.77041260736637
250,91.77041260736637
251,91.77041260736637
252,91.77041260736637
253,91.77041260736637
254,91.77041260736637
255,91.77041260736637
256,91.77041260736637
257,91.77041260736637
258,91.77041260736637
259,91.77041260736637
260,91.77041260736637
261,91.77041260736637
262,91.77041260736637
263,91.77041260736637
264,91.77041260736637
265,91.77041260736637
266,91.77041260736637
267,91.77041260736637
268,91.77041260736637
269,91.77041260736637
270,91.77041260736637
271,91.77041260736637
272,91.77041260736637
273,91.77041260736637
274,91.77041260736637
275,91.77041260736637
276,91.77041260736637
277,91.77041260736637
278,81.7061733185412
279,81.7061733185412
280,81.7061733185412
281,81.7061733185412
282,81.7061733185412
283,81.7061733185412
284,81.7061733185412
285,81.7061733185412
286,81.7061733185412
287,81.7061733185412
288,81.7061733185412
289,81.7061733185412
290,81.7061733185412
291,81.7061733185412
292,81.7061733185412
293,81.7061733185412
294,81.7061733185412
295,81.7061733185412
296,81.7061733185412
297,81.7061733185412
298,81.7061733185412
299,81.7061733185412
300,81.7061733185412
301,81.7061733185412
302,81.7061733185412
303,81.7061733185412
304,81.7061733185412
305,81.7061733185412
306,81.7061733185412
307,81.7061733185412
308,81.7061733185412
309,81.7061733185412
310,81.7061733185412
311,81.7061733185412
312,81.7061733185412
313,81.7061733185412
314,81.7061733185412
315,81.7061733185412
316,81.7061733185412
317,81.7061733185412
318,81.7061733185412
319,81.7061733185412
320,81.7061733185412
321,81.7061733185412
322,81.7061733185412
323,81.7061733185412
324,81.7061733185412
325,81.7061733185412
326,81.7061733185412
327,81.7061733185412
328,81.7061733185412
329,81.7061733185412
330,81.7061733185412
331,81.7061733185412
332,81.7061733185412
333,81.7061733185412
334,81.7061733185412
335,81.7061733185412
336,81.7061733185412
337,81.7061733185412
338,81.7061733185412
339,81.7061733185412
340,81.7061733185412
341,81.7061733185412
342,81.7061733185412
343,81.7061733185412
344,81.7061733185412
345,81.7061733185412
346,81.7061733185412
347,81.7061733185412
348,81.7061733185412
349,81.7061733185412
350,81.7061733185412
351,81.7061733185412
352,81.7061733185412
353,81.7061733185412
354,81.7061733185412
355,81.7061733185412
356,81.7061733185412
357,81.7061733185412
358,81.7061733185412
359,81.7061733185412
360,81.7061733185412
361,81.7061733185412
362,81.7061733185412
363,81.7061733185412
364,81.7061733185412
365,81.7061733185412
366,81.7061733185412
367,81.7061733185412
368,81.7061733185412
369,81.7061733185412
370,81.7061733185412
371,81.7061733185412
372,81.7061733185412
373,81.7061733185412
374,81.7061733185412
375,81.7061733185412
376,81.7061733185412
377,81.7061733185412
378,81.7061733185412
379,81.7061733185412
380,81.7061733185412
381,81.7061733185412
382,81.7061733185412
383,81.7061733185412
384,81.7061733185412
385,81.7061733185412
386,81.7061733185412
387,81.7061733185412
388,81.7061733185412
389,81.7061733185412
390,81.7061733185412
391,81.7061733185412
392,81.7061733185412
393,81.7061733185412
394,81.7061733185412
395,81.7061733185412
396,81.7061733185412
397,81.7061733185412
398,81.7061733185412
399,81.7061733185412
400,81.7061733185412
401,81.7061733185412
402,81.7061733185412
403,81.7061733185412
404,81.7061733185412
405,81.7061733185412
406,81.7061733185412
407,81.7061733185412
408,81.7061733185412
409,81.7061733185412
410,81.7061733185412
411,81.7061733185412
412,81.7061733185412
413,81.7061733185412
414,81.7061733185412
415,81.7061733185412
416,81.7061733185412
417,81.7061733185412
418,81.7061733185412
419,81.7061733185412
420,81.7061733185412
421,81.7061733185412
422,81.7061733185412
423,81.7061733185412
424,81.7061733185412
425,81.7061733185412
426,81.7061733185412
427,81.7061733185412
428,81.7061733185412
429,81.7061733185412
430,81.7061733185412
431,81.7061733185412
432,81.7061733185412
433,81.7061733185412
434,81.7061733185412
435,81.7061733185412
436,81.7061733185412
437,81.7061733185412
438,81.7061733185412
439,81.7061733185412
440,81.7061733185412
441,81.7061733185412
442,81.7061733185412
443,81.7061733185412
444,81.7061733185412
445,81.7061733185412
446,81.7061733185412
447,81.7061733185412
448,81.7061733185412
449,81.7061733185412
450,81.7061733185412
451,81.7061733185412
452,81.7061733185412
453,81.7061733185412
454,81.7061733185412
455,81.7061733185412
456,81.7061733185412
457,81.7061733185412
458,81.7061733185412
459,81.7061733185412
460,81.7061733185412
461,81.7061733185412
462,81.7061733185412
463,81.7061733185412
464,81.7061733185412
465,81.7061733185412
466,81.7061733185412
467,81.7061733185412
468,81.7061733185412
469,81.7061733185412
470,81.7061733185412
471,81.7061733185412
472,81.7061733185412
473,81.7061733185412
474,81.7061733185412
475,81.7061733185412
476,81.7061733185412
477,81.7061733185412
478,81.7061733185412
479,81.7061733185412
480,81.7061733185412
481,81.7061733185412
482,81.7061733185412
483,81.7061733185412
484,81.7061733185412
485,81.7061733185412
486,81.7061733185412
487,81.7061733185412
488,81.7061733185412
489,81.7061733185412
490,81.7061733185412
491,81.7061733185412
492,81.7061733185412
493,81.59170724448556
494,81.59170724448556
495,81.59170724448556
496,81.59170724448556
497,81.59170724448556
498,81.59170724448556
499,81.59170724448556
500,81.59170724448556
501,81.59170724448556
502,81.59170724448556
503,81.59170724448556
504,81.59170724448556
505,81.59170724448556
506,81.59170724448556
507,81.59170724448556
508,81.59170724448556
509,81.59170724448556
510,81.59170724448556
511,81.59170724448556
512,81.59170724448556
513,81.59170724448556
514,81.59170724448556
515,81.59170724448556
516,81.59170724448556
517,81.59170724448556
518,81.59170724448556
519,81.59170724448556
520,81.59170724448556
521,81.59170724448556
522,81.59170724448556
523,81.59170724448556
524,81.59170724448556
525,81.59170724448556
526,81.59170724448556
527,81.59170724448556
528,81.59170724448556
529,81.59170724448556
530,81.59170724448556
531,81.59170724448556
532,81.59170724448556
533,81.59170724448556
534,81.59170724448556
535,81.59170724448556
536,81.59170724448556
537,81.59170724448556
538,81.59170724448556
539,81.59170724448556
540,81.59170724448556
541,81.59170724448556
542,81.59170724448556
543,81.59170724448556
544,81.59170724448556
545,81.59170724448556
546,81.59170724448556
547,81.59170724448556
548,81.59170724448556
549,81.59170724448556
550,81.59170724448556
551,81.59170724448556
552,81.59170724448556
553,81.59170724448556
554,81.59170724448556
555,81.59170724448556
556,81.59170724448556
557,81.59170724448556
558,81.59170724448556
559,81.59170724448556
560,81.59170724448556
561,81.59170724448556
562,81.59170724448556
563,81.59170724448556
564,81.59170724448556
565,81.59170724448556
566,81.59170724448556
567,81.59170724448556
568,81.59170724448556
569,81.59170724448556
570,81.59170724448556
571,81.59170724448556
572,81.59170724448556
573,81.59170724448556
574,81.59170724448556
575,81.59170724448556
576,81.59170724448556
577,81.59170724448556
578,81.59170724448556
579,81.59170724448556
580,81.59170724448556
581,81.59170724448556
582,81.59170724448556
583,81.59170724448556
584,81.59170724448556
585,81.59170724448556
586,81.59170724448556
587,81.59170724448556
588,81.59170724448556
589,81.59170724448556
590,81.59170724448556
591,81.59170724448556
592,81.59170724448556
593,81.59170724448556
594,81.59170724448556
595,81.59170724448556
596,81.59170724448556
597,81.59170724448556
598,81.59170724448556
599,81.59170724448556
600,81.59170724448556
601,81.59170724448556
602,81.59170724448556
603,81.59170724448556
604,81.59170724448556
605,81.59170724448556
606,81.59170724448556
607,81.59170724448556
608,81.59170724448556
609,81.59170724448556
610,81.59170724448556
611,81.59170724448556
612,81.59170724448556
613,81.59170724448556
614,81.59170724448556
615,81.59170724448556
616,81.59170724448556
617,81.59170724448556
618,81.59170724448556
619,81.59170724448556
620,81.59170724448556
621,81.59170724448556
622,81.59170724448556
623,81.59170724448556
624,81.59170724448556
625,81.59170724448556
626,81.59170724448556
627,81.59170724448556
628,81.59170724448556
629,81.59170724448556
630,81.59170724448556
631,81.59170724448556
632,81.59170724448556
633,81.59170724448556
634,81.59170724448556
635,81.59170724448556
636,81.59170724448556
637,81.59170724448556
638,81.59170724448556
639,81.59170724448556
640,81.59170724448556
