idx,signal,prob,fwd,position_value,profit,cost,capital_after,stop_pct,tp_pct
604,long,0.6051014347461798,-0.0104505579535178,4.819919380159528,-0.48199193801595286,0.00674788713222334,9.15109893517088,0.01,0.04
606,short,0.31845474658811235,0.0018920496262965,4.57554946758544,-0.008657166660246182,0.006405769254619616,9.136035999256015,0.01,0.04
607,long,0.6982199657220344,0.003579974751757,4.568017999628007,0.016353389104239783,0.006395225199479211,9.145994163160774,0.01,0.04
609,long,0.7119186125963329,0.0054869168976371,4.572997081580387,0.025091654959768568,0.006402195914212542,9.16468362220633,0.01,0.04
610,long,0.6051574009988919,0.0041398344066235,4.582341811103165,0.018970136292514324,0.006415278535544431,9.1772384799633,0.01,0.04
611,long,0.6697557193820027,0.007210387464441,4.58861923998165,0.033085722647056476,0.006424066935974311,9.203900135674383,0.01,0.04
613,long,0.6426847986566905,0.0022062879205737,4.601950067837191,0.010153226845752514,0.006442730094972067,9.207610632425162,0.01,0.04
614,short,0.263480788734814,-0.0055088971952163,4.603805316212581,0.02536189019380538,0.006445327442697614,9.226527195176269,0.01,0.04
616,short,0.3598932121678718,0.0002798429148437,4.613263597588134,-0.0012909891320913975,0.006458569036623388,9.218777637007555,0.01,0.04
617,long,0.6904975737917831,0.0086137407442122,4.609388818503778,0.039704080271862126,0.006453144345905289,9.252028572933513,0.01,0.04
619,short,0.22474996040949746,0.0030401089216939,4.626014286466757,-0.014063587304171028,0.0064764200010534595,9.231488565628288,0.01,0.04
620,short,0.30970185217884194,-0.001254541906346,4.615744282814144,0.005790644631767307,0.006462041995939802,9.230817168264116,0.01,0.04
621,short,0.29394918842092793,0.0010957479408297,4.615408584132058,-0.005057324452150423,0.006461572017784881,9.21929827179418,0.01,0.04
623,short,0.366670977268511,0.003805571580103,4.60964913589709,-0.017542349745816317,0.006453508790255926,9.195302413258107,0.01,0.04
624,short,0.282987245893029,0.0033021974454349,4.597651206629053,-0.015182352069531146,0.006436711689280675,9.173683349499294,0.01,0.04
626,short,0.34074448422296927,0.0071651696745548,4.586841674749647,-0.03286549886990032,0.006421578344649506,9.134396272284743,0.01,0.04
627,long,0.6219904796516078,0.0047243512106727,4.5671981361423715,0.02157704804386631,0.00639407739059932,9.14957924293801,0.01,0.04
629,long,0.7161476930237443,-0.000975555882786,4.574789621469005,-0.0044629629277324265,0.006404705470056607,9.13871157454022,0.01,0.04
630,long,0.6441440965576386,-0.0040580083552643,4.56935578727011,-0.01854248396291739,0.006397098102178154,9.113771992475124,0.01,0.04
633,long,0.7419966665668485,0.0030212596897433,4.556885996237562,0.013767535971188285,0.0063796403947325876,9.121159888051581,0.01,0.04
634,long,0.7144493019149287,0.0039485121414436,4.560579944025791,0.01800750528101001,0.0063848119216361075,9.132782581410956,0.01,0.04
635,long,0.6498647087372581,-0.0038819732595666,4.566391290705478,-0.01772660888323648,0.00639294780698767,9.10866302472073,0.01,0.04
636,short,0.3307359497237584,-0.0020817980840087,4.554331512360365,0.009481198616372253,0.0063760641173045115,9.111768159219798,0.01,0.04
637,short,0.24438677153700347,-0.0010960771490941,4.555884079609899,0.004993600433582016,0.006378237711453859,9.110383521941927,0.01,0.04
640,short,0.3430970917081028,0.0023236514522822,4.555191760970963,-0.01058467795080409,0.0063772684653593485,9.093421575525763,0.01,0.04
645,short,0.33824854721064934,0.0010092592592592,4.546710787762882,-0.00458880996172338,0.006365395102868035,9.082467370461172,0.01,0.04
646,long,0.6769921479811734,-0.002415279429251,4.541233685230586,-0.010968348303359146,0.006357727159322821,9.06514129499849,0.01,0.04
647,long,0.657397148860971,-0.0036400536232964,4.532570647499245,-0.016498800208276536,0.006345598906498943,9.042296895883714,0.01,0.04
