step,equity
0,100.0
1,99.53487674646259
2,99.25210428631964
3,99.01544933250433
4,99.01544933250433
5,99.03310611453054
6,98.84215827047434
7,98.78169500302133
8,98.4618483739241
9,98.60727631309243
10,98.70803858286136
11,98.87472923300913
12,98.8230222966412
13,98.43292966790473
14,98.30572358053982
15,93.32162339500645
16,93.32162339500645
17,93.7906830071656
18,93.5472018659597
19,93.62399220697537
20,94.09667464879891
21,94.30586145932934
22,94.30586145932934
23,94.30586145932934
24,94.1758260615874
25,94.06744168651859
26,89.2982223930121
27,84.77080251768638
28,80.47292283003968
29,80.44308009578657
30,80.84882094543914
31,76.74978572350538
32,76.74978572350538
33,72.85857158732365
34,69.16464200784634
35,69.19089313333568
36,69.21800861402691
37,69.21800861402691
38,69.21800861402691
39,69.21800861402691
40,69.21800861402691
41,69.21800861402691
42,69.33486809735233
43,69.33486809735233
44,69.33486809735233
45,69.17585398050026
46,69.07885018793152
47,69.07885018793152
48,69.07885018793152
49,68.76498103003631
50,68.50947040617751
51,68.50947040617751
52,68.50947040617751
53,65.03604025658431
54,65.76174539084518
55,66.21074225167284
56,62.85385761951302
57,62.85385761951302
58,62.77929598889178
59,63.112309685605766
60,63.17126045178396
61,59.96847754687851
62,56.928075735251774
63,56.928075735251774
64,56.92151312939484
65,57.037718679750256
66,57.113932427832296
67,57.1299365624282
68,57.209095819106516
69,57.22337340035751
70,54.32214836895938
71,51.56801544665314
72,48.953517063507825
73,49.005577639249445
74,49.376908322603384
75,49.69930749651986
76,50.00395970758825
77,50.18383318782877
78,50.2200275757885
79,50.2200275757885
80,50.2200275757885
81,50.2200275757885
82,50.2200275757885
83,50.2200275757885
84,50.2200275757885
85,50.2200275757885
86,50.2200275757885
87,50.2200275757885
88,50.2200275757885
89,50.2200275757885
90,50.2200275757885
91,50.2200275757885
92,50.2200275757885
93,50.2200275757885
94,50.2200275757885
95,50.2200275757885
96,50.2200275757885
97,50.2200275757885
98,50.2200275757885
99,50.2200275757885
100,50.2200275757885
101,50.2200275757885
102,50.2200275757885
103,50.2200275757885
104,50.2200275757885
105,50.2200275757885
106,50.2200275757885
107,50.2200275757885
108,50.15916656932915
109,50.15916656932915
110,47.61609682426416
111,47.61609682426416
112,47.49144457371073
113,47.45886434527898
114,47.64452679140599
115,47.60828942112224
116,45.194549147471335
117,45.22560745223528
118,45.168031186665615
119,45.225673420492555
120,45.225673420492555
121,45.18747567917548
122,42.896470662241285
123,40.72161959966565
124,40.72161959966565
125,38.6570334859626
126,38.501484421263804
127,38.501484421263804
128,38.501484421263804
129,38.501484421263804
130,38.51156105574063
131,38.51156105574063
132,38.50127273124116
133,38.51142066773296
134,38.51142066773296
135,38.51142066773296
136,38.51142066773296
137,38.51142066773296
138,38.51142066773296
139,38.51142066773296
140,38.51142066773296
141,38.51142066773296
142,38.51142066773296
143,38.51142066773296
144,38.51142066773296
145,38.51142066773296
146,38.51142066773296
147,38.51142066773296
148,38.51142066773296
149,38.51142066773296
150,38.51142066773296
151,36.5588916398789
152,36.5588916398789
153,36.5619011523943
154,36.5619011523943
155,36.5619011523943
156,36.5619011523943
157,36.5619011523943
158,36.5619011523943
159,36.5619011523943
160,36.478567367375774
161,36.478567367375774
162,36.478567367375774
163,36.48623549426763
164,36.50357114737373
165,36.53324772726878
166,36.71687672696644
167,36.92081298755797
168,36.92081298755797
169,35.048927769088785
170,33.27194713119599
171,31.58505941164435
172,29.983696899473983
173,28.463523466670654
174,27.02042282691045
175,25.65048738958609
176,25.65048738958609
177,25.65048738958609
178,25.65048738958609
179,25.65048738958609
180,25.65048738958609
181,25.65048738958609
182,25.65048738958609
183,25.65048738958609
184,25.65048738958609
185,25.65048738958609
186,25.65048738958609
187,25.65048738958609
188,25.65048738958609
189,24.350007678934073
190,24.350007678934073
191,24.350007678934073
192,24.350007678934073
193,24.395033908082908
194,24.32013766035357
195,24.335837238614346
196,24.536281676546917
197,24.754542592141032
198,23.499487282719482
199,22.308063277485605
200,22.308063277485605
201,22.308063277485605
202,22.308063277485605
203,22.308063277485605
204,22.308063277485605
205,22.308063277485605
206,22.308063277485605
207,22.308063277485605
208,22.5626168091989
209,22.5626168091989
210,22.5626168091989
211,22.5626168091989
212,22.5626168091989
213,22.5626168091989
214,22.5626168091989
215,22.5626168091989
216,22.5626168091989
217,22.5626168091989
218,22.5626168091989
219,22.659387841521745
220,22.85404305779196
221,23.0914768885753
222,23.186804279795414
223,23.16708363054432
224,21.992512490475722
225,21.878127919583232
226,20.768906834060363
227,19.715923257573504
228,19.78548141658189
229,19.97765894706065
230,20.29649894084517
231,20.33548814823253
232,20.51305923825927
233,20.78482558553201
234,21.09854618205573
235,21.228250982851893
236,21.254806983966002
237,21.27522808547678
238,21.235354848183196
239,21.235354848183196
240,21.16125705262009
241,21.22013499372667
242,21.37891921078688
243,21.459404834435922
244,21.459404834435922
245,21.459404834435922
246,21.453776256534905
247,21.632674289169294
248,21.831700757413543
249,21.904130631517475
250,21.904130631517475
251,21.858018615143397
252,21.91180782324536
253,21.967554686827782
254,21.987524938198664
255,22.053800430034837
256,22.19393221138346
257,22.27339264765489
258,22.27339264765489
259,22.17908381060531
