idx,i_test,signal,prob,regime,atr,stop_pct,tp_pct,position_value,profit,cost,capital_after,ev
20,20,short,0.08369807082016265,0,0.007000000000000006,0.006135453278523289,0.024541813114093158,44.814364,0.270243,0.06274,89.836231,3.58151
24,24,long,0.5506706779966726,1,0.007564285714285722,0.006687311662823101,0.026749246651292403,44.918116,-4.491812,0.062885,85.281535,1.753353
26,26,short,0.44445627237936003,0,0.0070857142857142985,0.006255596614915069,0.025022386459660276,42.640767,0.352359,0.059697,85.574197,1.777719
27,27,short,0.38948526717755977,0,0.007385714285714297,0.00653533632332345,0.0261413452932938,42.787098,0.116611,0.059902,85.630906,2.052574
28,28,long,0.7056193801086689,0,0.006978571428571437,0.006208251573350151,0.024833006293400604,42.815453,0.233868,0.059942,85.804833,2.528097
30,30,long,0.56969217960496,0,0.007492857142857158,0.006722704154874711,0.026890816619498843,42.902416,1.153681,0.060063,86.89845,1.848461
31,31,short,0.21774400926655002,0,0.007107142857142883,0.0063267958562348734,0.025307183424939494,43.449225,-4.344923,0.060829,82.492699,2.91128
32,32,short,0.4075166477505136,0,0.00802857142857145,0.007123590492415042,0.028494361969660167,41.246349,-4.124635,0.057745,78.310319,1.962417
33,33,short,0.27452225616806036,0,0.007892857142857162,0.006983469716388987,0.02793387886555595,39.15516,-3.915516,0.054817,74.339986,2.627389
34,34,short,0.085289392993069,0,0.008100000000000012,0.007080419580419591,0.028321678321678364,37.169993,0.042239,0.052038,74.330187,3.573553
35,35,short,0.19596078385654694,0,0.008000000000000023,0.006988120195667385,0.02795248078266954,37.165093,0.332109,0.052031,74.610265,3.020196
47,47,short,0.38655188334406054,0,0.010271428571428598,0.00907129609770255,0.0362851843908102,37.305132,0.655961,0.052227,75.213999,2.067241
48,48,short,0.30107634739758754,0,0.010085714285714333,0.008921936843808017,0.035687747375232066,37.607,0.618112,0.05265,75.779461,2.494618
51,51,long,0.7309118484166955,0,0.009685714285714313,0.008634467827692723,0.03453787131077089,37.88973,-3.788973,0.053046,71.937442,2.654559
52,52,short,0.3665828947279887,0,0.009814285714285744,0.008822702212610455,0.03529080885044182,35.968721,0.726236,0.050356,72.613322,2.167086
53,53,short,0.26674692492531465,0,0.009757142857142877,0.008775513875076787,0.03510205550030715,36.306661,0.142371,0.050829,72.704864,2.666265
54,54,short,0.43348961106728817,0,0.009514285714285729,0.008597841760982595,0.03439136704393038,36.352432,0.266092,0.050893,72.920062,1.832552
55,55,short,0.08911963788521701,-1,0.009750000000000005,0.008925220384287955,0.03570088153715182,36.460031,0.047394,0.051044,72.916412,3.554402
56,56,short,0.273830068834508,-1,0.009214285714285715,0.00848859567042139,0.03395438268168556,36.458206,-0.292542,0.051041,72.572829,2.63085
57,57,short,0.29388480828122193,-1,0.008749999999999989,0.008028038497885175,0.0321121539915407,36.286414,-0.165463,0.050801,72.356565,2.530576
58,58,short,0.25012894714051337,-1,0.008385714285714283,0.007571751048049014,0.030287004192196057,36.178282,0.14406,0.05065,72.449975,2.749355
59,59,short,0.36365410272732185,-1,0.008392857142857122,0.007640358258024308,0.030561433032097234,36.224987,-3.622499,0.050715,68.776761,2.181729
60,60,short,0.07718489421722682,-1,0.008628571428571414,0.007908937230012571,0.031635748920050284,34.388381,-3.438838,0.048144,65.289779,3.614076
61,61,short,0.0942302824089608,-1,0.008478571428571415,0.007748648719220814,0.030994594876883257,32.64489,-0.226742,0.045703,65.017334,3.528849
62,62,short,0.06754197700514479,-1,0.008899999999999972,0.008128596218832745,0.03251438487533098,32.508667,-0.234559,0.045512,64.737263,3.66229
63,63,short,0.06476024204460237,-1,0.008407142857142851,0.0076214478031192846,0.030485791212477138,32.368632,0.076,0.045316,64.767947,3.676199
64,64,short,0.058747452477257295,-1,0.008278571428571422,0.00746570542220206,0.02986282168880824,32.383974,0.269847,0.045338,64.992457,3.706263
65,65,short,0.20789991291599433,-1,0.008285714285714294,0.0074983839689722115,0.029993535875888846,32.496228,0.199977,0.045495,65.146939,2.9605
66,66,short,0.1911853857609351,-1,0.008500000000000016,0.007714648756580157,0.03085859502632063,32.573469,0.100222,0.045603,65.201557,3.044073
67,67,short,0.23379255678474473,-1,0.008571428571428594,0.007772423441629121,0.031089693766516484,32.600779,-0.171754,0.045641,64.984162,2.831037
68,68,short,0.31515341464087493,-1,0.00832142857142859,0.007561498020380364,0.030245992081521456,32.492081,-3.249208,0.045489,61.689465,2.424233
69,69,long,0.5752104250919718,0,0.008314285714285734,0.007560916040054685,0.03024366416021874,30.844733,0.195227,0.043183,61.841509,1.876052
72,72,short,0.173786652522067,-1,0.008535714285714282,0.007699474373958634,0.030797897495834534,30.920755,0.502325,0.043289,62.300546,3.131067
73,73,short,0.22637704360061425,0,0.008228571428571443,0.007375254484692519,0.029501017938770076,31.150273,0.728431,0.04361,62.985366,2.868115
74,74,short,0.15128355783598288,0,0.008021428571428593,0.007248715499212536,0.028994861996850144,31.492683,0.535028,0.04409,63.476305,3.243582
75,75,short,0.1302101065414292,0,0.007914285714285747,0.007164194545384038,0.02865677818153615,31.738153,0.494158,0.044433,63.926029,3.348949
76,76,short,0.3659191338583114,0,0.0076428571428571734,0.006965592576631312,0.027862370306525247,31.963015,0.262176,0.044748,64.143457,2.170404
77,77,long,0.5586982954226513,0,0.00765714285714287,0.007021036912839602,0.02808414765135841,32.071729,-3.207173,0.0449,60.891384,1.793491
78,78,long,0.6043981464488292,0,0.007678571428571439,0.0070470823767875106,0.028188329507150042,30.445692,-0.020118,0.042624,60.828642,2.021991
82,82,short,0.406124625254176,-1,0.007771428571428572,0.007177822639169273,0.028711290556677094,30.414321,0.109556,0.04258,60.895617,1.969377
83,83,short,0.3952269373068606,-1,0.0075785714285714345,0.006959905434498833,0.027839621737995333,30.447809,0.107095,0.042627,60.960086,2.023865
103,103,short,0.37878447569161916,-1,0.0072571428571428665,0.006902886711127788,0.027611546844511153,30.480043,0.149889,0.042672,61.067303,2.106078
112,112,long,0.767917023437069,0,0.007757142857142875,0.007228049624620644,0.028912198498482575,30.533652,-0.001992,0.042747,61.022564,2.839585
113,113,long,0.8507898032664163,0,0.007378571428571441,0.006909745215687073,0.027638980862748293,30.511282,-0.076003,0.042716,60.903845,3.253949
114,114,long,0.7650892603230427,0,0.0073071428571428775,0.006810011982425795,0.02724004792970318,30.451923,0.04853,0.042633,60.909743,2.825446
115,115,long,0.8007856528145637,0,0.007464285714285733,0.006955361885149355,0.02782144754059742,30.454871,-0.036041,0.042637,60.831065,3.003928
116,116,long,0.8827144570522757,0,0.007764285714285731,0.007204496348042805,0.02881798539217122,30.415533,-3.041553,0.042582,57.74693,3.413572
117,117,long,0.9105694927486496,0,0.007214285714285729,0.006722657752821866,0.026890631011287466,28.873465,-0.0713,0.040423,57.635207,3.552847
118,118,long,0.9090618755790509,0,0.007514285714285743,0.00705440880433138,0.02821763521732552,28.817604,0.173145,0.040345,57.768008,3.545309
119,119,long,0.7833029119550639,0,0.007271428571428595,0.006765944832958282,0.027063779331833127,28.884004,-2.8884,0.040438,54.83917,2.916515
120,120,long,0.8876463203130442,0,0.007271428571428595,0.006783681846654161,0.027134727386616642,27.419585,-2.741958,0.038387,52.058824,3.438232
121,121,long,0.9187054057169415,0,0.007114285714285724,0.00665259558096664,0.02661038232386656,26.029412,-2.602941,0.036441,49.419442,3.593527
122,122,long,0.9052543760850031,0,0.00727142857142858,0.00679268045309448,0.02717072181237792,24.709721,-2.470972,0.034594,46.913876,3.526272
123,123,long,0.8358742599109658,0,0.007164285714285734,0.006685659360656346,0.026742637442625384,23.456938,-2.345694,0.03284,44.535342,3.179371
124,124,long,0.5820405768665448,0,0.007107142857142883,0.006694052855434048,0.026776211421736192,22.267671,-0.132342,0.031175,44.371825,1.910203
125,125,long,0.6132214353360728,0,0.007135714285714309,0.006786223761972713,0.027144895047890853,22.185913,-0.035869,0.03106,44.304896,2.066107
127,127,short,0.42899880566976345,-1,0.007164285714285734,0.006880995144199059,0.027523980576796236,22.152448,-2.215245,0.031013,42.058638,1.855006
128,128,short,0.44126715911661074,-1,0.007071428571428585,0.006770091786032288,0.02708036714412915,21.029319,-2.102932,0.029441,39.926265,1.793664
131,131,long,0.7486204087763905,0,0.006728571428571449,0.006401030688253517,0.025604122753014068,19.963133,0.135408,0.027948,40.033725,2.743102
132,132,long,0.5677837609688376,0,0.006571428571428577,0.006238480848541897,0.024953923394167587,20.016863,-0.024513,0.028024,39.981188,1.838919
159,159,long,0.8813460709174858,0,0.007007142857142863,0.0068733193297918155,0.027493277319167262,19.990594,0.098044,0.027987,40.051245,3.40673
160,160,long,0.8119293230972655,0,0.0070857142857142985,0.006929929471201684,0.027719717884806736,20.025623,-0.085784,0.028036,39.937426,3.059647
161,161,long,0.8126021544245753,0,0.006878571428571448,0.006705110226998984,0.026820440907995936,19.968713,-0.127886,0.027956,39.781583,3.063011
162,162,long,0.857261579292302,0,0.007057142857142873,0.00694429801440873,0.02777719205763492,19.890792,0.100212,0.027847,39.853949,3.286308
163,163,long,0.8488910036250055,0,0.006442857142857147,0.006335720115700649,0.025342880462802597,19.926974,0.251804,0.027898,40.077854,3.244455
164,164,long,0.7874680704756355,0,0.006821428571428582,0.006658495194030651,0.026633980776122605,20.038927,0.148267,0.028054,40.198067,2.93734
165,165,long,0.8971051931237066,0,0.006471428571428572,0.0063563781273240074,0.02542551250929603,20.099033,0.152011,0.028139,40.321939,3.485526
166,166,long,0.8295174310066116,0,0.006357142857142855,0.006236773135625286,0.024947092542501145,20.16097,-0.065469,0.028225,40.228245,3.147587
167,167,long,0.862052167536671,0,0.006600000000000018,0.006461909004572309,0.025847636018289235,20.114122,-0.091377,0.02816,40.108708,3.310261
168,168,long,0.9316777459277317,0,0.006485714285714317,0.006298277545946936,0.025193110183787743,20.054354,-2.005435,0.028076,38.075197,3.658389
169,169,long,0.962660882804619,0,0.0061714285714286055,0.005979776727318062,0.023919106909272247,19.037598,-1.90376,0.026653,36.144784,3.813304
170,170,long,0.9718684992288998,0,0.006064285714285729,0.005911762248280101,0.023647048993120406,18.072392,-1.807239,0.025301,34.312244,3.859342
171,171,long,0.974157842909966,0,0.00630714285714286,0.006207878873948425,0.0248315154957937,17.156122,-1.715612,0.024019,32.572613,3.870789
172,172,long,0.9504589387153313,0,0.006457142857142844,0.006350892426841781,0.025403569707367124,16.286306,-1.628631,0.022801,30.921181,3.752295
173,173,long,0.8832206051363354,0,0.006471428571428572,0.006359501347708896,0.025438005390835582,15.460591,-1.546059,0.021645,29.353478,3.416103
174,174,long,0.9575296134500386,0,0.006342857142857127,0.006288399602301199,0.025153598409204794,14.676739,-1.467674,0.020547,27.865256,3.787648
192,192,long,0.9207060200726909,0,0.006028571428571399,0.00605023125646956,0.02420092502587824,13.932628,0.006852,0.019506,27.852602,3.60353
193,193,long,0.8836985213010835,0,0.005857142857142831,0.005869880497823107,0.023479521991292426,13.926301,-1.39263,0.019497,26.440475,3.418493
194,194,long,0.9089260238564957,0,0.006657142857142838,0.00665980677985478,0.02663922711941912,13.220238,-1.322024,0.018508,25.099943,3.54463
195,195,long,0.9632686463082071,0,0.006764285714285699,0.006754154482561856,0.027016617930247424,12.549972,-1.254997,0.01757,23.827376,3.816343
196,196,long,0.9696224925750393,0,0.006535714285714264,0.006519025580228878,0.026076102320915513,11.913688,-1.191369,0.016679,22.619328,3.848112
197,197,long,0.9660672691676768,0,0.006635714285714268,0.006656282197705177,0.02662512879082071,11.309664,-1.130966,0.015834,21.472528,3.830336
198,198,long,0.9357933210833665,0,0.006628571428571428,0.006739092546331261,0.026956370185325044,10.736264,-1.073626,0.015031,20.383871,3.678967
218,218,long,0.9035342102266815,0,0.00944285714285715,0.009663672049180935,0.03865468819672374,10.191935,0.321461,0.014269,20.691063,3.517671
219,219,long,0.8681253033579287,0,0.00914285714285715,0.009344511705460998,0.037378046821843994,10.345532,0.190433,0.014484,20.867012,3.340627
220,220,long,0.849896037296057,0,0.00929285714285715,0.009423848638938394,0.037695394555753575,10.433506,0.107922,0.014607,20.960327,3.24948
221,221,long,0.9391301998312185,0,0.0089357142857143,0.00905432595573442,0.03621730382293768,10.480163,0.013168,0.014672,20.958822,3.695651
222,222,long,0.9688912141245456,0,0.009500000000000017,0.009532410194661866,0.038129640778647465,10.479411,-0.096109,0.014671,20.848043,3.844456
223,223,long,0.9627815210197519,0,0.009492857142857145,0.009417797298388984,0.037671189193555936,10.424021,-1.042402,0.014594,19.791047,3.813908
224,224,long,0.9721015508824864,0,0.009414285714285708,0.009448015128293717,0.037792060513174866,9.895523,-0.989552,0.013854,18.787641,3.860508
225,225,long,0.9632872468690341,0,0.00972857142857142,0.009764700821611383,0.03905880328644553,9.39382,-0.00462,0.013151,18.769869,3.816436
226,226,long,0.8579217821764135,0,0.00914285714285715,0.009252592894586952,0.03701037157834781,9.384935,0.130687,0.013139,18.887417,3.289609
227,227,long,0.9415774369598682,0,0.009578571428571436,0.009700212088156924,0.0388008483526277,9.443709,0.189551,0.013221,19.063747,3.707887
228,228,long,0.9285548075478327,0,0.009321428571428576,0.009497512452294108,0.03799004980917643,9.531874,0.190063,0.013345,19.240465,3.642774
229,229,long,0.9765334338541365,0,0.009142857142857135,0.009379213318482904,0.037516853273931616,9.620233,0.360921,0.013468,19.587918,3.882667
230,230,long,0.9203745681731436,0,0.008828571428571423,0.008865718790302792,0.03546287516121117,9.793959,0.347322,0.013712,19.921528,3.601873
231,231,long,0.9159645320421244,0,0.00898571428571428,0.00896867380548386,0.03587469522193544,9.960764,0.305713,0.013945,20.213296,3.579823
232,232,long,0.852405344598812,0,0.008942857142857126,0.008878223674506717,0.03551289469802687,10.106648,0.275924,0.014149,20.47507,3.262027
233,233,long,0.8694622883098554,0,0.008635714285714255,0.008626828652202486,0.034507314608809944,10.237535,0.35327,0.014333,20.814008,3.347311
234,234,long,0.8209515771503335,1,0.008449999999999973,0.008277821316614394,0.033111285266457575,10.407004,0.155779,0.01457,20.955217,3.104758
235,235,long,0.8564198927011601,1,0.008635714285714255,0.00834062304247161,0.03336249216988644,10.477608,-0.030662,0.014669,20.909886,3.282099
236,236,long,0.905018486746767,1,0.007928571428571396,0.007677888373186845,0.03071155349274738,10.454943,-1.045494,0.014637,19.849755,3.525092
237,237,long,0.9156549042692315,1,0.008549999999999962,0.008262625872166028,0.03305050348866411,9.924877,-0.042969,0.013895,19.792891,3.578275
238,238,long,0.9189471618031015,1,0.008457142857142814,0.008136405742763093,0.032545622971052374,9.896445,0.001143,0.013855,19.780178,3.594736
239,239,long,0.9433645298319717,1,0.00823571428571425,0.007948917347805432,0.03179566939122173,9.890089,0.045724,0.013846,19.812056,3.716823
240,240,long,0.946932839766394,1,0.008499999999999952,0.008233641691286823,0.03293456676514729,9.906028,0.068609,0.013868,19.866796,3.734664
241,241,long,0.919614835060153,1,0.00805714285714281,0.007867458434292028,0.031469833737168114,9.933398,0.094765,0.013907,19.947654,3.598074
242,242,long,0.892912996877423,1,0.008107142857142804,0.007868720622287493,0.03147488248914997,9.973827,0.024201,0.013963,19.957892,3.464565
243,243,long,0.8912559405753597,1,0.007807142857142822,0.0075101899466521954,0.030040759786608782,9.978946,0.008351,0.013971,19.952273,3.45628
244,244,long,0.9208254559784381,1,0.008107142857142821,0.00778881402782559,0.03115525611130236,9.976136,0.112138,0.013967,20.050444,3.604127
245,245,long,0.8734775384494973,1,0.007885714285714258,0.007586064728921845,0.03034425891568738,10.025222,0.132609,0.014035,20.169017,3.367388
246,246,long,0.9238116154957733,1,0.008149999999999975,0.007882926451812567,0.03153170580725027,10.084509,0.145238,0.014118,20.300137,3.619058
247,247,long,0.9322173139986375,1,0.008321428571428544,0.008057153922761953,0.03222861569104781,10.150068,0.13464,0.01421,20.420566,3.661087
248,248,long,0.8674078638962694,1,0.00823571428571425,0.007915835378085804,0.031663341512343214,10.210283,0.096959,0.014294,20.503231,3.337039
249,249,long,0.836406761882662,1,0.008157142857142832,0.00774973907402152,0.03099895629608608,10.251616,0.027563,0.014352,20.516442,3.182034
250,250,long,0.7970985917645164,1,0.007985714285714247,0.007581974161608589,0.030327896646434357,10.258221,0.00039,0.014362,20.50247,2.985493
251,251,long,0.8222110884147272,1,0.007492857142857111,0.007144423603704445,0.02857769441481778,10.251235,0.047895,0.014352,20.536014,3.111055
252,252,long,0.8347191381975894,1,0.008107142857142821,0.007746911473619514,0.030987645894478055,10.268007,0.164249,0.014375,20.685887,3.173596
253,253,long,0.7438746408125725,1,0.00807857142857138,0.007691753162051795,0.03076701264820718,10.342944,0.17588,0.01448,20.847287,2.719373
254,254,long,0.8198181300830756,1,0.008135714285714246,0.007708654809280128,0.03083461923712051,10.423644,0.072,0.014593,20.904694,3.099091
255,255,long,0.686680742594937,1,0.008528571428571394,0.008097078134769526,0.032388312539078104,10.452347,0.05061,0.014633,20.94067,2.433404
256,256,long,0.7365387730949213,1,0.00873571428571426,0.008290749746803324,0.033162998987213296,10.470335,0.068864,0.014658,20.994876,2.682694
257,257,long,0.7053239029263252,1,0.00934999999999997,0.008793875324479863,0.03517550129791945,10.497438,-0.009083,0.014696,20.971096,2.52662
258,258,long,0.7306681482896581,1,0.009028571428571401,0.008452531412789779,0.033810125651159116,10.485548,-0.076176,0.01468,20.88024,2.653341
259,259,long,0.8277713622970698,1,0.009364285714285683,0.008811869608527118,0.03524747843410847,10.44012,-0.029866,0.014616,20.835758,3.138857
260,260,long,0.9033236037058093,1,0.008942857142857126,0.008449491343320634,0.033797965373282536,10.417879,0.032778,0.014585,20.85395,3.516618
261,261,long,0.8197079618921475,1,0.009157142857142848,0.008633926887745473,0.03453570755098189,10.426975,0.026741,0.014598,20.866094,3.09854
262,262,long,0.7913297508218778,1,0.009135714285714278,0.008599776230998455,0.03439910492399382,10.433047,0.015517,0.014606,20.867004,2.956649
263,263,long,0.6565220251534174,1,0.009071428571428555,0.008554803960267972,0.03421921584107189,10.433502,0.006986,0.014607,20.859383,2.28261
264,264,long,0.8243715126450243,1,0.009300000000000006,0.008776482800924839,0.035105931203699356,10.429692,0.063386,0.014602,20.908168,3.121858
265,265,long,0.7900487803658645,1,0.009350000000000016,0.00880646498135103,0.03522585992540412,10.454084,0.08399,0.014636,20.977522,2.950244
266,266,long,0.5861383512153514,1,0.009200000000000033,0.008652146108415183,0.03460858443366073,10.488761,0.03196,0.014684,20.994798,1.930692
267,267,long,0.5632113747660576,1,0.00926428571428574,0.008707853853074293,0.03483141541229717,10.497399,-1.04974,0.014696,19.930361,1.816057
268,268,long,0.7575047474353693,1,0.01015714285714288,0.009572276747849289,0.038289106991397155,9.965181,-0.007231,0.013951,19.909179,2.787524
269,269,long,0.5633342834490577,1,0.010078571428571445,0.009453771659589195,0.03781508663835678,9.954589,-0.995459,0.013936,18.899783,1.816671
272,272,long,0.7337033610804903,1,0.00959285714285715,0.009096204383517116,0.03638481753406846,9.449892,0.167206,0.01323,19.053759,2.668517
274,274,long,0.7073625146334727,1,0.009249999999999996,0.008792775665399235,0.03517110266159694,9.52688,0.300839,0.013338,19.341261,2.536813
275,275,short,0.3834774035972547,0,0.009099999999999997,0.008551586742221342,0.034206346968885366,9.67063,-0.967063,0.013539,18.360659,2.082613
276,276,long,0.6726550852687886,0,0.00924285714285714,0.008614675039012358,0.03445870015604943,9.180329,0.077521,0.012852,18.425327,2.363275
277,277,short,0.32110636093531364,0,0.009428571428571437,0.00878498353481117,0.03513993413924468,9.212664,-0.047297,0.012898,18.365133,2.394468
289,289,long,0.5807374884172427,1,0.011557142857142886,0.010611060686348091,0.042444242745392366,9.182566,0.014838,0.012856,18.367115,1.903687
290,290,long,0.6470906694319513,1,0.011671428571428602,0.010742324891557771,0.042969299566231085,9.183558,-0.060858,0.012857,18.2934,2.235453
291,291,long,0.6601965105503408,1,0.011278571428571455,0.010396913190054808,0.04158765276021923,9.1467,-0.91467,0.012805,17.365925,2.300983
292,292,long,0.6360838120758961,1,0.012000000000000026,0.011047078968202848,0.04418831587281139,8.682963,-0.868296,0.012156,16.485473,2.180419
293,293,long,0.6030511576932023,1,0.011885714285714324,0.01081502664760175,0.043260106590407,8.242736,-0.824274,0.01154,15.649659,2.015256
294,294,long,0.6724763740432506,1,0.011342857142857179,0.010397515072468357,0.04159006028987343,7.82483,-0.782483,0.010955,14.856222,2.362382
295,295,long,0.7795651521713368,1,0.011792857142857176,0.010926495328278012,0.04370598131311205,7.428111,-0.080868,0.010399,14.764954,2.897826
296,296,long,0.6573903973662563,1,0.011821428571428602,0.011022105481882486,0.044088421927529944,7.382477,-0.003097,0.010335,14.751521,2.286952
298,298,long,0.7832161139705985,0,0.01166428571428573,0.010891124767071334,0.043564499068285335,7.37576,-0.015082,0.010326,14.726113,2.916081
299,299,long,0.7556508996886936,0,0.011714285714285724,0.010907359275112874,0.043629437100451494,7.363056,-0.04614,0.010308,14.669664,2.778254
300,300,long,0.8436033284900062,0,0.012292857142857152,0.011515125562374388,0.04606050224949755,7.334832,0.012024,0.010269,14.67142,3.218017
301,301,long,0.7919900327245308,0,0.012550000000000014,0.011706325146678867,0.04682530058671547,7.33571,-0.025044,0.01027,14.636106,2.95995
302,302,long,0.8242250277223274,0,0.012557142857142886,0.011695641876518531,0.046782567506074124,7.318053,-0.061957,0.010245,14.563903,3.121125
303,303,long,0.8495449461225155,0,0.011692857142857171,0.01094017322497864,0.04376069289991456,7.281952,-0.05764,0.010195,14.496069,3.247725
304,304,long,0.8922991271149874,0,0.011800000000000033,0.011056453501991128,0.04422581400796451,7.248034,-0.051954,0.010147,14.433968,3.461496
305,305,long,0.8074306188158326,0,0.012121428571428585,0.011335959909312333,0.045343839637249334,7.216984,-0.721698,0.010104,13.702166,3.037153
306,306,long,0.7841410617667189,0,0.011935714285714303,0.011171473765421797,0.044685895061687186,6.851083,-0.048798,0.009592,13.643776,2.920705
307,307,long,0.8391292034246827,0,0.01306428571428572,0.012271889790512337,0.04908755916204935,6.821888,-0.045434,0.009551,13.588792,3.195646
308,308,long,0.8215736827969978,0,0.013235714285714286,0.012482519084175157,0.04993007633670063,6.794396,0.040113,0.009512,13.619392,3.107868
309,309,long,0.7527880735135931,0,0.012664285714285715,0.011951949522730949,0.047807798090923795,6.809696,0.000386,0.009534,13.610244,2.76394
310,310,long,0.7695564894641014,0,0.012478571428571419,0.011835097194126747,0.04734038877650699,6.805122,0.058088,0.009527,13.658805,2.847782
311,311,long,0.6391924921402938,0,0.011921428571428559,0.011238149105796152,0.04495259642318461,6.829402,0.045774,0.009561,13.695017,2.195962
318,318,short,0.415673658245665,-1,0.01176428571428564,0.011158385387731803,0.04463354155092721,6.847509,-0.021823,0.009587,13.663608,1.921632
319,319,short,0.2707383519767877,-1,0.011364285714285651,0.010742204643387106,0.04296881857354842,6.831804,-0.021569,0.009565,13.632475,2.646308
323,323,long,0.7287524870356826,0,0.010721428571428533,0.010136933013849945,0.04054773205539978,6.816237,0.181352,0.009543,13.804284,2.643762
324,324,long,0.770390466767548,0,0.010464285714285688,0.009860339895675559,0.039441359582702236,6.902142,0.142823,0.009663,13.937444,2.851952
325,325,long,0.7300612441946386,0,0.010642857142857112,0.009980267203234382,0.03992106881293753,6.968722,0.062016,0.009756,13.989704,2.650306
326,326,long,0.8833493002285423,0,0.011192857142857116,0.010442072154918476,0.0417682886196739,6.994852,0.050704,0.009793,14.030615,3.416747
327,327,long,0.8223060737678196,0,0.011192857142857116,0.010394941438070801,0.041579765752283206,7.015308,0.047105,0.009821,14.067899,3.11153
328,328,long,0.8358993279944339,0,0.011992857142857123,0.011045180643633377,0.04418072257453351,7.033949,-0.011985,0.009848,14.046067,3.179497
329,329,long,0.6746074214499503,0,0.012007142857142852,0.01108477844290844,0.04433911377163376,7.023033,0.047006,0.009832,14.08324,2.373037
330,330,long,0.6440552922896489,0,0.012628571428571433,0.011737899606435136,0.046951598425740544,7.04162,0.051902,0.009858,14.125284,2.220276
331,331,long,0.5953473748567144,0,0.012521428571428588,0.011597459011946788,0.04638983604778715,7.062642,0.067966,0.009888,14.183362,1.976737
332,332,short,0.4252033016380897,0,0.011907142857142894,0.010984550463696984,0.04393820185478794,7.091681,-0.074647,0.009928,14.098787,1.873983
333,333,short,0.34441639971909044,0,0.013000000000000043,0.011993173116841222,0.04797269246736489,7.049394,-0.043053,0.009869,14.045865,2.277918
334,334,long,0.6005136502760194,0,0.013778571428571449,0.012635558781222099,0.050542235124888396,7.022933,0.008372,0.009832,14.044406,2.002568
335,335,long,0.7510266347766398,0,0.014364285714285718,0.01325350911532992,0.05301403646131968,7.022203,0.041013,0.009831,14.075588,2.755133
339,339,long,0.6105412897655993,1,0.015021428571428583,0.013758910906635691,0.055035643626542764,7.037794,0.081932,0.009853,14.147667,2.052706
340,340,long,0.6577044075600954,1,0.01486428571428571,0.013635208059777375,0.0545408322391095,7.073834,0.058141,0.009903,14.195905,2.288522
341,341,long,0.6725272251947502,1,0.015278571428571428,0.01406996171707471,0.05627984686829884,7.097952,0.043337,0.009937,14.229304,2.362636
342,342,long,0.6079617189304685,1,0.015392857142857144,0.014109589937996372,0.05643835975198549,7.114652,0.039781,0.009961,14.259125,2.039809
343,343,long,0.7872543217241768,1,0.014935714285714274,0.013588545850132172,0.05435418340052869,7.129562,-0.023676,0.009981,14.225468,2.936272
344,344,long,0.8723549687312634,1,0.014621428571428563,0.01323841170102272,0.05295364680409088,7.112734,-0.050167,0.009958,14.165343,3.361775
345,345,long,0.8930663992776382,1,0.014328571428571421,0.013036640368093369,0.052146561472373475,7.082671,-0.001933,0.009916,14.153494,3.465332
346,346,long,0.7532923161487259,1,0.01516428571428571,0.013879971913160928,0.055519887652643714,7.076747,0.076951,0.009907,14.220538,2.766462
347,347,long,0.8582802181346233,1,0.014464285714285692,0.013184709643394276,0.052738838573577106,7.110269,0.002139,0.009954,14.212722,3.291401
