equity
100.0
100.0
100.0
100.0558854088173
99.89706124529394
99.89706124529394
99.6161844891265
99.68057047378822
99.70995898738313
99.79087952608532
99.86421370664654
99.82330354894974
99.62750486444116
99.20466440648373
94.174987921075
94.174987921075
93.90263042039811
93.5010878477991
93.61250435612155
93.94954668326956
94.47144339895668
94.6901577367665
94.95179512701726
94.97673349525256
94.97673349525256
94.97673349525256
94.97673349525256
94.97673349525256
95.0396733559243
95.23271055966828
95.23271055966828
95.23271055966828
90.4044121342931
90.4044121342931
85.82090843908443
85.809595682972
86.13292875802607
86.58456095660587
86.74126078528538
86.87379806022369
87.07071124224326
87.1072258085369
87.02698810456273
87.02698810456273
87.22511226978664
87.80830665607517
87.95859907853956
88.25748862286076
88.97165406592639
89.64054643052499
89.64054643052499
89.64054643052499
85.09577072649738
85.89527784736293
86.00356417762762
86.00356417762762
85.9992587639879
85.5940291380179
85.33896210386631
85.44913219963877
84.98521013039998
80.67645997678869
80.33980865558013
79.9937340517465
80.03164907584282
80.30906806816962
80.49995654534703
80.56744704258718
80.29881875089538
76.22766864022499
76.22766864022499
76.22766864022499
76.13336433859307
76.69848588678535
77.5415718399093
78.14596866163033
78.69962651840926
78.96730258039214
78.96730258039214
78.8859351895604
78.8859351895604
78.57682926650153
78.14527074609346
78.14527074609346
78.22800093075386
78.20069735702918
78.1061508683736
77.81269407333237
73.86759048381441
70.12250364628503
66.56729271141838
63.19233097094946
59.98847979072232
56.9470638653327
56.9470638653327
57.02002860971938
57.02002860971938
57.12315730358064
57.104345111515535
57.104345111515535
54.2091548143617
54.2091548143617
54.2091548143617
54.2091548143617
54.3044986175306
54.7994571075439
54.7994571075439
54.7994571075439
55.235888976935534
55.770095235810935
56.12319459253304
56.54017504720548
56.73333784543931
56.691774278958135
56.58148081301661
56.58695967215592
56.51386601630478
56.25668309030338
56.1478429505981
56.27721650166328
53.42396162502896
50.71536677063999
48.14409767536854
45.70319192322736
43.386040092719725
43.386040092719725
43.32059793495552
43.32059793495552
43.32059793495552
43.32059793495552
43.22213613477131
43.30716162745311
43.4237210791501
43.4237210791501
41.22213842043719
41.107671209178335
39.023512278873
37.045020206334144
35.166837681873005
33.383879011402044
31.691316345523962
30.0845666068059
28.559279079840838
27.111323630492908
25.736779522426914
24.43192480063987
24.296417711168885
24.408916878883403
24.62536223168377
24.759717162789503
24.999910342894538
25.13822135584946
25.214793805506268
23.9364037595671
23.943986556244134
23.889764631085463
23.890356610561632
23.918866081131338
23.95484040653717
23.902021625084064
23.943904052494798
23.87585904038123
23.782691615456745
23.82595388191443
23.959811900970056
24.03167873080006
24.105733643512465
24.049720034965425
23.97825727977622
22.762559635691566
21.608497862162004
20.51294702055039
19.472940606608486
18.485662517853434
17.548439428198265
16.658733549188614
16.586474092616143
16.621157680488004
16.649124845925424
16.706287130749747
