idx,prob,signal,stop_pct,tp_pct,risk_pct_used,position_value,profit,cost,capital_after
360,0.790059001074361,long,0.011052322430233737,0.04420928972093495,0.01,43.58164259665354,-0.14003214441895903,0.06101429963531495,86.9622387492528
361,0.6932305882548975,long,0.011004639955547815,0.04401855982219126,0.01,43.4811193746264,-0.35009970888164105,0.06087356712447697,86.55126547324669
362,0.5838821843758046,long,0.011017803508012259,0.044071214032049034,0.005,39.27791297526123,-0.38260618005425723,0.06058588583127268,86.10807340736116
363,0.7882525708371212,long,0.011080144131956139,0.044320576527824555,0.01,43.05403670368058,-0.4234052052447217,0.06027565138515281,85.62439255073129
364,0.5865000585494763,long,0.011563167483352106,0.04625266993340842,0.005,37.02462697786212,-0.18350853117692664,0.0599370747855119,85.38094694476885
365,0.7828360833450848,long,0.011670442123562734,0.04668176849425094,0.01,42.690473472384426,-0.03148555248262474,0.0597666628613382,85.2896947294249
366,0.7831152999449081,long,0.011124175622060419,0.044496702488241675,0.01,42.64484736471245,-0.4082516655017981,0.05970278631059743,84.8217402776125
367,0.8958979979296798,long,0.010369904653172406,0.041479618612689624,0.02,42.41087013880625,-0.23116659566869535,0.059375218194328755,84.53119846374948
368,0.8870025972444603,long,0.010316911154165453,0.04126764461666181,0.02,42.26559923187474,-0.10528380655601617,0.05917183892462463,84.36674281826883
369,0.7763075508734381,long,0.010413944684457818,0.04165577873783127,0.01,42.183371409134416,0.009400281467972482,0.059056719972788184,84.31708637976402
370,0.8299963636376755,long,0.010365239977622922,0.04146095991049169,0.01,42.15854318988201,-0.20451102705540314,0.059021960465834813,84.05355339224278
371,0.8833702561786897,long,0.010061241477723111,0.040244965910892445,0.02,42.02677669612139,-0.3276782533743053,0.05883748737456995,83.6670376514939
372,0.8806268914090937,long,0.009788001235974224,0.039152004943896895,0.02,41.83351882574695,-0.183686440264175,0.058566926356045726,83.42478428487368
373,0.8449970153768037,long,0.009296445681858908,0.03718578272743563,0.01,41.71239214243684,-0.15793240245566373,0.05839734899941158,83.20845453341862
374,0.8429292222357994,long,0.00899873358555081,0.03599493434220324,0.01,41.60422726670931,0.018615387350523552,0.05824591817339303,83.16882400259574
375,0.7258047031636615,long,0.00902997002996996,0.03611988011987984,0.01,41.58441200129787,-0.15276697742201845,0.058218176801817026,82.9578388483719
376,0.7823922102780929,long,0.008796503809950628,0.03518601523980251,0.01,41.47891942418595,0.19715346245060691,0.058070487193860335,83.09692182362865
377,0.8366646206841918,long,0.008864929619646533,0.03545971847858613,0.01,41.548460911814324,-0.1025887923748487,0.05816784527654006,82.93616518597726
378,0.8789143195176959,long,0.00893291639482772,0.03573166557931088,0.02,41.46808259298863,0.09546631277490955,0.05805531563018408,82.97357618312198
379,0.914654786754945,long,0.009057607819655058,0.03623043127862023,0.02,41.48678809156099,-0.25563668601081296,0.05808150332818539,82.65985799378298
380,0.8994017054405116,long,0.009337220784072989,0.037348883136291956,0.02,41.32992899689149,-0.03011147451669353,0.05786190059564808,82.57188461867064
381,0.8415573131319788,long,0.009322555000973669,0.037290220003894675,0.01,41.28594230933532,0.2756199580883123,0.05780031923306945,82.78970425752588
382,0.8451105211714922,long,0.009356238427441207,0.03742495370976483,0.01,41.39485212876294,0.20361804683009202,0.05795279298026812,82.9353695113757
383,0.9558939324069385,long,0.009209827020299792,0.03683930808119917,0.02,41.46768475568785,0.2259787647694545,0.05805475865796299,83.10329351748719
384,0.7912032314706092,long,0.009361099959057616,0.03744439983623046,0.01,41.551646758743594,0.02697733449374053,0.05817230546224103,83.07209854651869
385,0.7992544337326852,long,0.00945002791736461,0.03780011166945844,0.01,41.536049273259344,0.3289333513078684,0.05815046898256308,83.342881428844
386,0.6162924227512919,long,0.009398968065820688,0.03759587226328275,0.005,41.671440714422,0.7159282521289625,0.0583400170001908,84.00046966397277
387,0.6572322102431313,long,0.0095049847128411,0.0380199388513644,0.01,42.00023483198638,0.5893977544618608,0.058800328764780946,84.53106708966985
388,0.5572168711096301,long,0.00987731097092108,0.03950924388368432,0.005,42.26553354483492,0.3519818971059377,0.05917174696276889,84.82387723981302
389,0.6038762583061038,long,0.010679718132214673,0.04271887252885869,0.005,39.71260111441861,-0.09037717343908436,0.05937671406786911,84.67412335230607
391,0.6861979390667229,long,0.010493256297327279,0.041973025189309114,0.01,42.337061676153034,0.132190655247704,0.059271886346614254,84.74704212120716
392,0.7903545606973864,long,0.010038631259913016,0.04015452503965206,0.01,42.37352106060358,-0.09859362380815277,0.059322929484845015,84.58912556791415
393,0.6205769302327473,long,0.009778214792964066,0.039112859171856265,0.005,42.294562783957076,-0.2999696311655772,0.05921238789753991,84.22994354885103
394,0.6736250951801348,long,0.009694827599696447,0.038779310398785787,0.01,42.11497177442551,0.016914569601061157,0.05896096048419572,84.18789715796788
395,0.8468418174119081,long,0.010388656426669479,0.041554625706677915,0.01,42.09394857898394,0.08309796110992347,0.05893152801057752,84.21206359106723
396,0.893295144455781,long,0.010039638511446831,0.040158554045787324,0.02,42.10603179553362,-0.16679173033983075,0.05894844451374707,83.98632341621366
397,0.5743752773665056,long,0.010009632605391651,0.040038530421566604,0.005,41.95275027925339,-0.20058067798981805,0.058790426391349564,83.72695231183249
398,0.7737620136105448,long,0.009796759941089835,0.03918703976435934,0.01,41.863476155916246,-0.009590716186922426,0.05860886661828275,83.65875272902728
399,0.8265725411633247,long,0.010220614828209748,0.040882459312838994,0.01,41.82937636451364,0.06392337377683684,0.0585611269103191,83.6641149758938
400,0.8130155581104312,long,0.010567530824420643,0.04227012329768257,0.01,41.8320574879469,-0.202882065488787,0.05856488048312566,83.40266802992187
403,0.7830573389088734,long,0.009173943657337666,0.03669577462935066,0.01,41.701334014960935,0.5570678918576898,0.05838186762094531,83.9013540541586
404,0.8640591541997785,long,0.009290372100346417,0.03716148840138567,0.02,41.9506770270793,0.45117783613804313,0.058730947837911024,84.29380094245873
405,0.6483610958678678,long,0.009864100693177696,0.039456402772710786,0.005,42.146900471229365,0.6312040366085183,0.05900566065972111,84.86599931840753
406,0.8291067438876341,long,0.009873176053456986,0.039492704213827945,0.01,42.432999659203766,0.8641294534898487,0.05940619952288527,85.6707225723745
407,0.7454924217113827,long,0.009520585910168947,0.03808234364067579,0.01,42.83536128618725,0.8613702240446001,0.059969505800662154,86.47212329061844
408,0.8485804654345157,long,0.010112340078102753,0.04044936031241101,0.01,43.23606164530922,0.4165009443016084,0.06053048630343291,86.82809374861661
409,0.7529135518962503,long,0.00990237320927394,0.03960949283709576,0.01,43.414046874308305,0.015085738210881104,0.06077966562403163,86.78239982120347
410,0.7150793363155206,long,0.009977120257352595,0.03990848102941038,0.01,43.391199910601735,-0.1028117577871815,0.060747679874842433,86.61884038354145
411,0.7513532296021619,long,0.009694486050468085,0.03877794420187234,0.01,43.30942019177073,-0.39125497529813275,0.06063318826847902,86.16695221997483
412,0.8239867769277948,long,0.009718571148644042,0.03887428459457617,0.01,43.083476109987416,-0.39486343157968173,0.060316866553982385,85.71177192184118
413,0.8247393655969276,long,0.009595196853005077,0.038380787412020306,0.01,42.85588596092059,-0.8571177192184117,0.05999824034528883,84.79465596227747
414,0.6925876137936959,long,0.009799223221743683,0.039196892886974734,0.01,42.39732798113874,-0.29283130994077855,0.05935625917359423,84.4424683931631
415,0.7455251408368744,long,0.009552275222642478,0.03820910089056991,0.01,42.22123419658155,-0.14384329866964002,0.059109727875214166,84.23951536661825
416,0.5929932531104429,long,0.010049212992436645,0.04019685196974658,0.005,41.91348886227189,-0.32696666173846456,0.058967660756632775,83.85358104412315
417,0.6846197727013889,long,0.010136758872853686,0.040547035491414744,0.01,41.92679052206157,-0.16039642209307983,0.0586975067308862,83.63448711529918
418,0.6745862190030015,long,0.010126123943705538,0.04050449577482215,0.01,41.81724355764959,-0.3387141658828601,0.058544140980709425,83.2372288084356
422,0.6622730849496997,long,0.010759892488593457,0.04303956995437383,0.01,41.6186144042178,-0.04117251586080807,0.05826606016590492,83.13779023240889
423,0.5569996350510911,long,0.010837609561336723,0.043350438245346894,0.005,38.356147525836214,0.22723127048337435,0.05819645316268622,83.30682504972958
424,0.6863976434895976,long,0.010935161492782328,0.04374064597112931,0.01,41.65341252486479,0.019783687433602357,0.05831477753481071,83.26829395962838
425,0.7313201068536767,long,0.011480148058932872,0.045920592235731486,0.01,41.63414697981419,-0.11839058075333482,0.058287805771739865,83.09161557310331
426,0.7441075204241975,long,0.011310329874072178,0.045241319496288714,0.01,41.545807786551656,-0.08609043229815486,0.05816413090117232,82.94736100990399
427,0.7395915483482769,long,0.011527626525115934,0.04611050610046374,0.01,41.47368050495199,-0.03748477080376355,0.0580631527069328,82.85181308639329
428,0.6495488319370388,long,0.010852998712764203,0.04341199485105681,0.005,38.17000963473411,-0.24795430779767827,0.0579962691604753,82.54586250943514
430,0.6860024827003178,long,0.011256089664931364,0.045024358659725455,0.01,41.27293125471757,-0.2379767135286999,0.0577821037566046,82.25010369214984
431,0.8430146102983328,long,0.011485978394439045,0.04594391357775618,0.01,41.12505184607492,-0.14104845102463157,0.057575072584504894,82.0514801685407
432,0.6715986035914305,long,0.01135727847230504,0.04542911388922016,0.01,41.02574008427035,-0.11890755378602912,0.0574360361179785,81.8751365786367
433,0.7756407482920105,long,0.010175149513874793,0.04070059805549917,0.01,40.93756828931835,0.05192210306443107,0.05731259560504569,81.86974608609609
434,0.6331018977695304,long,0.009774498359414505,0.03909799343765802,0.005,40.93487304304804,-0.08550699518525134,0.05730882226026726,81.72693026865056
435,0.8018349863663283,long,0.009725655308899009,0.038902621235596034,0.01,40.86346513432528,-0.034581953917797,0.057208851188055396,81.63513946354472
436,0.9328312854869101,long,0.00946890969196215,0.0378756387678486,0.02,40.81756973177236,-0.30610460948254387,0.057144597624481305,81.27189025643769
437,0.6074447525862119,long,0.009478800972184752,0.03791520388873901,0.005,40.63594512821884,-0.19297811555196243,0.05689032317950638,81.02202181770622
438,0.9206183145699455,long,0.009647088841336658,0.03858835536534663,0.02,40.51101090885311,-0.16112058399196846,0.056715415272394355,80.80418581844185
439,0.7734426489645324,long,0.009351193448912781,0.037404773795651124,0.01,40.402092909220926,0.24624030508088496,0.0565629300729093,80.99386319344983
440,0.8181213825430363,long,0.009635213299625411,0.038540853198501646,0.01,40.49693159672491,0.48702878914619285,0.05669570423541488,81.42419627836061
441,0.707732623020147,long,0.009088430218048369,0.036353720872193476,0.01,40.712098139180306,0.08579920300713068,0.05699693739485243,81.45299854397288
442,0.8517922031683379,long,0.009674718809709828,0.03869887523883931,0.02,40.72649927198644,-0.3938436111056672,0.057017098980781014,81.00213783388644
444,0.6309851588631857,long,0.01003287631521728,0.04013150526086912,0.005,40.368352648296444,-0.40501068916943217,0.056701496483720505,80.54042564823328
445,0.5633835118834921,long,0.01035098676489891,0.04140394705959564,0.005,38.90470902800921,-0.1834497525013528,0.0563782979537633,80.30059759777818
446,0.9566678910523149,long,0.010150668505464736,0.040602674021858944,0.02,40.15029879888909,-0.3630481538264159,0.05621041831844473,79.88133902563332
